Z,N,A,symbol,parity,is_magic_Z,is_magic_N,is_magic_any,B_obs_MeV,sigma_B_obs_MeV,B_over_A_obs_MeV,r_rms_fm,sigma_r_rms_fm,R_model_fm,sigma_R_model_fm,radius_source,L_fm,R_ref_fm,J_ref_MeV,J_E_MeV,sigma_J_E_from_R_model_MeV,C_required,C_collective,B_pred_collective_MeV,sigma_B_pred_collective_from_R_MeV,ratio_collective,Delta_B_collective_MeV,C_pn_only,B_pred_pn_only_MeV,sigma_B_pred_pn_only_from_R_MeV,ratio_pn_only,Delta_B_pn_only_MeV,C_pairwise_all,B_pred_pairwise_all_MeV,sigma_B_pred_pairwise_all_from_R_MeV,ratio_pairwise_all,Delta_B_pairwise_all_MeV,log10_ratio_collective,z_robust_log10_ratio_collective,is_outlier_robust_abs_z_gt3,r0_from_R_model_fm,d_spacing_fm,J_E_local_spacing_MeV,B_pred_local_spacing_MeV,ratio_local_spacing,Delta_B_local_spacing_MeV,nu_base_from_C_collective,nu_sat_frozen,nu_eff_saturated,C_eff_saturated,B_pred_local_spacing_sat_MeV,ratio_local_spacing_sat,Delta_B_local_spacing_sat_MeV,B_pred_pmodel_local_sat_MeV,B_pred_yukawa_proxy_MeV,B_pred_semf_ref_MeV,ratio_pmodel_local_sat,ratio_yukawa_proxy,ratio_semf_ref,Delta_B_P_minus_Yukawa_MeV,Delta_B_P_minus_SEMF_MeV,Delta_Bfrac_P_minus_Yukawa,Delta_Bfrac_P_minus_SEMF
15,14,29,P,oe,False,False,False,239.28586720000004,0.0003596,8.251236800000001,nan,nan,3.7692748873816537,0.1203040042801588,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.6393512574320832,0.13949509049912492,72.98187807987618,28,91.80367041619667,7.811725067950996,0.3836568849236101,-147.48219678380337,210,688.5275281214749,58.58793800963247,2.8774266369270753,449.2416609214749,406,1331.1532210348516,113.27001348528944,5.5630248313923465,1091.8673538348517,-0.416057003751525,2.2669229309951158,False,1.226851,1.977674,5.821216,325.988104,1.362337,86.702237,1.931034,1.500000,1.500000,21.750000,253.222902,1.058244,13.937035,253.222833,91.803670,239.317729,1.058244,0.383657,1.000133,161.419163,13.905104,0.674587,0.058111
16,13,29,S,eo,False,False,False,224.64509539999997,0.013041299999999999,7.746382599999999,nan,nan,3.7692748873816537,0.1203040042801588,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.6393512574320832,0.13949509049912492,68.51646173495762,28,91.80367041619667,7.811725067950996,0.4086609158002418,-132.8414249838033,208,681.9701230917466,58.02995764763597,3.03576680308751,457.32502769174664,406,1331.1532210348516,113.27001348528944,5.925583279103505,1106.5081256348517,-0.3886368960881501,2.346900228627027,False,1.226851,1.977674,5.821216,325.988104,1.451125,101.343009,1.931034,1.500000,1.500000,21.750000,253.222902,1.127213,28.577807,253.222872,91.803670,225.837155,1.127213,0.408661,1.005306,161.419202,27.385717,0.718552,0.121907
17,12,29,Cl,oe,False,False,False,206.74099999999999,0.203,7.129,nan,nan,3.7692748873816537,0.1203040042801588,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.6393512574320832,0.13949509049912492,63.05573593905792,28,91.80367041619667,7.811725067950996,0.4440515931343888,-114.93732958380332,204,668.8553130322899,56.91399692364297,3.235233035693404,462.11431303228994,406,1331.1532210348516,113.27001348528944,6.438748100448637,1124.4122210348517,-0.3525665674713322,2.4521079631437415,False,1.226851,1.977674,5.821216,325.988104,1.576795,119.247104,1.931034,1.500000,1.500000,21.750000,253.222902,1.224832,46.481902,253.222993,91.803670,205.355806,1.224832,0.444052,0.993300,161.419322,47.867186,0.780780,0.231532
18,11,29,Ar,eo,False,False,False,182.004,0.435,6.276,nan,nan,3.7692748873816537,0.1203040042801588,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.6393512574320832,0.13949509049912492,55.51098313277142,28,91.80367041619667,7.811725067950996,0.504404685700296,-90.20032958380332,198,649.1830979431049,55.24005583765347,3.5668617060235213,467.1790979431049,406,1331.1532210348516,113.27001348528944,7.313867942654292,1149.1492210348517,-0.29722088767324156,2.613536866348403,False,1.226851,1.977674,5.821216,325.988104,1.791104,143.984104,1.931034,1.500000,1.500000,21.750000,253.222902,1.391304,71.218902,253.222893,91.803670,177.873684,1.391304,0.504405,0.977306,161.419223,75.349209,0.886899,0.413998
9,21,30,F,oo,False,False,False,186.15,0.51,6.205,nan,nan,3.812111223696247,0.12167121228204508,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5904265130188078,0.1368699989997808,58.52203747743945,29,92.24473775509085,7.938459941987286,0.49553982140795516,-93.90526224490915,189,601.1812219211093,51.73685962191715,3.2295526291759833,415.03122192110936,435,1383.6710663263627,119.0768991298093,7.433097321119327,1197.5210663263626,-0.3049214400226226,2.591076364925968,False,1.226851,1.977674,5.821216,337.630537,1.813755,151.480537,1.933333,1.500000,1.500000,22.500000,261.954727,1.407224,75.804727,261.954748,92.244738,168.366599,1.407224,0.495540,0.904467,169.710010,93.588148,0.911684,0.502757
10,20,30,Ne,ee,False,True,True,211.03595099999998,0.25325100000000006,7.0345317,nan,nan,3.812111223696247,0.12167121228204508,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5904265130188078,0.1368699989997808,66.34570955417176,29,92.24473775509085,7.938459941987286,0.4371043763775152,-118.79121324490913,200,636.1706052075231,54.74799959991232,3.0145129405345874,425.1346542075231,435,1383.6710663263627,119.0768991298093,6.556565645662728,1172.6351153263627,-0.35941484524429673,2.432133324224072,False,1.226851,1.977674,5.821216,337.630537,1.599872,126.594586,1.933333,1.500000,1.500000,22.500000,261.954727,1.241280,50.918776,261.954705,92.244738,203.090180,1.241280,0.437104,0.962349,169.709968,58.864525,0.804176,0.278931
11,19,30,Na,oo,False,False,False,225.059055,0.0047279999999999996,7.5019685,3.118,0.0884,4.0253206911582415,0.11412390926824523,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,1.367792426271271,0.11040879152674576,82.27090992656387,29,79.33196072373372,6.403709908551255,0.3524939741870582,-145.72709427626629,209,571.7372341813913,46.150874858179726,2.540387607072247,346.6781791813913,435,1189.9794108560059,96.05564862826881,5.287409612805874,964.9203558560059,-0.4528483027851437,2.1596123139399306,False,1.295468,2.088284,5.383151,312.222780,1.387293,87.163725,1.933333,1.500000,1.500000,22.500000,242.241812,1.076348,17.182757,242.241864,79.331961,222.871402,1.076348,0.352494,0.990280,162.909903,19.370462,0.723854,0.086068
12,18,30,Mg,ee,False,False,False,241.63275000000002,0.001296,8.054425,nan,nan,3.812111223696247,0.12167121228204508,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5904265130188078,0.1368699989997808,75.96476417553993,29,92.24473775509085,7.938459941987286,0.38175594059617685,-149.38801224490916,216,687.064253624125,59.12783956790531,2.8434235575439377,445.43150362412496,435,1383.6710663263627,119.0768991298093,5.7263391089426525,1142.0383163263627,-0.4182141960578805,2.260630964046893,False,1.226851,1.977674,5.821216,337.630537,1.397288,95.997787,1.933333,1.500000,1.500000,22.500000,261.954727,1.084103,20.321977,261.954789,92.244738,244.039699,1.084103,0.381756,1.009961,169.710051,17.915090,0.702347,0.074142
13,17,30,Al,oo,False,False,False,247.833147,0.0019349999999999999,8.2611049,nan,nan,3.812111223696247,0.12167121228204508,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5904265130188078,0.1368699989997808,77.91405166202395,29,92.24473775509085,7.938459941987286,0.3722050051484471,-155.58840924490914,221,702.968518754313,60.49653955790312,2.836458832338166,455.135371754313,435,1383.6710663263627,119.0768991298093,5.583075077226707,1135.8379193263627,-0.42921779108237057,2.228536349208085,False,1.226851,1.977674,5.821216,337.630537,1.362330,89.797390,1.933333,1.500000,1.500000,22.500000,261.954727,1.056980,14.121580,261.954680,92.244738,250.265637,1.056980,0.372205,1.009815,169.709942,11.689043,0.684775,0.047165
14,16,30,Si,ee,False,False,False,255.61964700000001,2.4e-05,8.5206549,3.1336,0.004,4.045460204558521,0.0051639777949432225,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,1.3484466372799284,0.004925212268718322,94.78300435960637,29,78.20990496223585,0.2856623115856627,0.3059620255333341,-177.40974203776415,224,604.104093501408,2.206495096385808,2.363292886878167,348.484446501408,435,1173.1485744335378,4.28493467378494,4.589430383000011,917.5289274335378,-0.5143324726188846,1.9802790373965944,False,1.301950,2.098732,5.343516,309.923955,1.212442,54.304308,1.933333,1.500000,1.500000,22.500000,240.458241,0.940688,-15.161406,240.458334,78.209905,257.878650,0.940688,0.305962,1.008837,162.248430,-17.420315,0.634726,-0.068149
15,15,30,P,oo,False,False,False,250.60519200000002,6.6e-05,8.3535064,nan,nan,3.812111223696247,0.12167121228204508,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5904265130188078,0.1368699989997808,78.78553015452543,29,92.24473775509085,7.938459941987286,0.3680878956214556,-158.36045424490916,225,715.6919308584635,61.591499549901364,2.855854362580259,465.0867388584635,435,1383.6710663263627,119.0768991298093,5.5213184343218344,1133.0658743263627,-0.4340484638661352,2.2144465374636346,False,1.226851,1.977674,5.821216,337.630537,1.347261,87.025345,1.933333,1.500000,1.500000,22.500000,261.954727,1.045289,11.349535,261.954851,92.244738,250.549303,1.045289,0.368088,0.999777,169.710113,11.405547,0.677201,0.045512
16,14,30,S,ee,False,False,False,243.68124300000002,0.000207,8.1227081,nan,nan,3.812111223696247,0.12167121228204508,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5904265130188078,0.1368699989997808,76.60877161103964,29,92.24473775509085,7.938459941987286,0.37854673022613744,-151.43650524490917,224,712.5110778324258,61.3177595519018,2.9239471576087857,468.82983483242583,435,1383.6710663263627,119.0768991298093,5.678200953392062,1139.9898233263627,-0.42188050076986455,2.2499373100773545,False,1.226851,1.977674,5.821216,337.630537,1.385542,93.949294,1.933333,1.500000,1.500000,22.500000,261.954727,1.074989,18.273484,261.954656,92.244738,244.607033,1.074989,0.378547,1.003799,169.709918,17.347623,0.696442,0.071190
17,13,30,Cl,oo,False,False,False,224.16509399999998,0.023877000000000002,7.4721698,nan,nan,3.812111223696247,0.12167121228204508,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5904265130188078,0.1368699989997808,70.4732636701678,29,92.24473775509085,7.938459941987286,0.41150357582028746,-131.92035624490913,221,702.968518754313,60.49653955790312,3.135941043320121,478.803424754313,435,1383.6710663263627,119.0768991298093,6.172553637304311,1159.5059723263628,-0.3856263865701275,2.3556810991729216,False,1.226851,1.977674,5.821216,337.630537,1.506169,113.465443,1.933333,1.500000,1.500000,22.500000,261.954727,1.168579,37.789633,261.954621,92.244738,223.722402,1.168579,0.411504,0.998025,169.709884,38.232219,0.757075,0.170554
18,12,30,Ar,ee,False,False,False,205.98,0.18,6.866,nan,nan,3.812111223696247,0.12167121228204508,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5904265130188078,0.1368699989997808,64.7562142336985,29,92.24473775509085,7.938459941987286,0.4478334680798663,-113.73526224490914,216,687.064253624125,59.12783956790531,3.3355872105259006,481.0842536241249,435,1383.6710663263627,119.0768991298093,6.717502021197994,1177.6910663263627,-0.3488834532776052,2.462850645984388,False,1.226851,1.977674,5.821216,337.630537,1.639142,131.650537,1.933333,1.500000,1.500000,22.500000,261.954727,1.271748,55.974727,261.954653,92.244738,204.224848,1.271748,0.447833,0.991479,169.709915,57.729805,0.823915,0.280269
9,22,31,F,oe,False,False,False,186.341,0.527,6.011,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,60.34398345085245,30,92.63939303166818,8.060039516774228,0.4971498115372794,-93.70160696833183,198,611.41999400901,53.1962608107099,3.2811887561460438,425.07899400901,465,1435.9105919908568,124.93061251000053,7.70582207882783,1249.5695919908567,-0.3035127208843466,2.595185230988232,False,1.226851,1.977674,5.821216,349.272969,1.874375,162.931969,1.935484,1.500000,1.500000,23.250000,270.686551,1.452641,84.345551,270.686577,92.639393,167.095506,1.452641,0.497150,0.896719,178.047184,103.591071,0.955491,0.555922
10,21,31,Ne,eo,False,False,False,211.20579619999998,0.2661939,6.8130901999999995,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,68.39610751588171,30,92.63939303166818,8.060039516774228,0.4386214521496555,-118.5664031683318,210,648.4757512216772,56.420276617419596,3.0703501650475884,437.2699550216772,465,1435.9105919908568,124.93061251000053,6.79863250831966,1224.704795790857,-0.357910131613377,2.436522181167606,False,1.226851,1.977674,5.821216,349.272969,1.653709,138.067173,1.935484,1.500000,1.500000,23.250000,270.686551,1.281624,59.480755,270.686417,92.639393,199.718275,1.281624,0.438621,0.945610,178.047024,70.968142,0.843003,0.336014
11,20,31,Na,oe,False,True,True,229.35901180000002,0.0139717,7.398677800000001,3.1704,0.0893,4.092968800271998,0.11528580427210744,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,1.3038875385737858,0.1063219150270813,87.95199164602677,30,78.23325231442715,6.379314901624878,0.3410951752035197,-151.12575948557287,220,573.7105169724657,46.78164261191577,2.5013646181591445,344.3515051724657,465,1212.6154108736207,98.87938097518561,5.286975215654555,983.2563990736207,-0.4671244236512579,2.1179725953233834,False,1.302920,2.100297,5.337606,320.256333,1.396310,90.897322,1.935484,1.500000,1.500000,23.250000,248.198658,1.082140,18.839646,248.198561,78.233252,225.772248,1.082140,0.341095,0.984362,169.965309,22.426313,0.741045,0.097778
12,19,31,Mg,eo,False,False,False,243.9448466,0.0030752,7.8691886,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,78.99820107303889,30,92.63939303166818,8.060039516774228,0.37975548294147965,-151.3054535683318,228,704.0593870406782,61.256300327484134,2.886141670355246,460.1145404406782,465,1435.9105919908568,124.93061251000053,5.886209985592935,1191.9657453908567,-0.42049594703979337,2.2539756919508576,False,1.226851,1.977674,5.821216,349.272969,1.431770,105.328122,1.935484,1.500000,1.500000,23.250000,270.686551,1.109622,26.741704,270.686569,92.639393,245.257425,1.109622,0.379755,1.005381,178.047176,25.429143,0.729867,0.104241
13,18,31,Al,oe,False,False,False,254.99105799999998,0.0022351,8.225518,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,82.57536550768405,30,92.63939303166818,8.060039516774228,0.3633044772560934,-162.35166496833182,234,722.5872656470118,62.86830823083898,2.833774922597528,467.59620764701185,465,1435.9105919908568,124.93061251000053,5.631219397469447,1180.9195339908567,-0.4397292499885543,2.1978771669829054,False,1.226851,1.977674,5.821216,349.272969,1.369746,94.281911,1.935484,1.500000,1.500000,23.250000,270.686551,1.061553,15.695493,270.686523,92.639393,258.173806,1.061553,0.363304,1.012482,178.047130,12.512717,0.698249,0.049071
14,17,31,Si,eo,False,False,False,262.20703960000003,4.34e-05,8.4582916,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,84.91216242436937,30,92.63939303166818,8.060039516774228,0.35330627725705105,-169.56764656833184,238,734.9391847179008,63.94298016640887,2.8028964662392717,472.7321451179008,465,1435.9105919908568,124.93061251000053,5.476247297484291,1173.7035523908567,-0.45184864630735555,2.162528050983535,False,1.226851,1.977674,5.821216,349.272969,1.332050,87.065929,1.935484,1.500000,1.500000,23.250000,270.686551,1.032339,8.479511,270.686553,92.639393,264.521390,1.032339,0.353306,1.008826,178.047160,6.165163,0.679033,0.023513
15,16,31,P,oe,False,False,False,262.9161987,6.200000000000001e-06,8.4811677,3.1889,0.0019,4.1168521975736105,0.0024528894525980304,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,1.2820461629420188,0.0022242748991337133,102.5377269164256,30,76.92276977652112,0.1334564939480228,0.29257523939897556,-185.99342892347886,240,615.382158212169,1.0676519515841825,2.3406019151918045,352.465959512169,465,1192.3029315360775,2.068575656194353,4.534916210684122,929.3867328360775,-0.5337624309359633,1.9236069200446901,False,1.310523,2.112553,5.291536,317.492181,1.207579,54.575982,1.935484,1.500000,1.500000,23.250000,246.056440,0.935874,-16.859758,246.056435,76.922770,264.300179,0.935874,0.292575,1.005264,169.133665,-18.243744,0.643299,-0.069390
16,15,31,S,eo,False,False,False,256.7358403,0.00022940000000000002,8.2818013,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,83.14038938453639,30,92.63939303166818,8.060039516774228,0.3608354522041704,-164.09644726833181,240,741.1151442533454,64.48031613419383,2.8866836176333632,484.3793039533454,465,1435.9105919908568,124.93061251000053,5.592949509164641,1179.1747516908567,-0.44269079945533857,2.1892391001283027,False,1.226851,1.977674,5.821216,349.272969,1.360437,92.537129,1.935484,1.500000,1.500000,23.250000,270.686551,1.054339,13.950711,270.686609,92.639393,257.510170,1.054339,0.360835,1.003016,178.047216,13.176439,0.693504,0.051323
17,14,31,Cl,oe,False,False,False,243.9455131,0.0034471999999999997,7.8692101,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,78.99841690994525,30,92.63939303166818,8.060039516774228,0.37975444538589537,-151.30612006833184,238,734.9391847179008,63.94298016640887,3.0127186000614365,490.9936716179009,465,1435.9105919908568,124.93061251000053,5.886193903481379,1191.9650788908568,-0.42049713360667845,2.2539722310449375,False,1.226851,1.977674,5.821216,349.272969,1.431766,105.327456,1.935484,1.500000,1.500000,23.250000,270.686551,1.109619,26.741038,270.686576,92.639393,244.151366,1.109619,0.379754,1.000844,178.047183,26.535210,0.729865,0.108775
18,13,31,Ar,eo,False,False,False,224.81199999999998,0.186,7.252,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,72.80229046507768,30,92.63939303166818,8.060039516774228,0.41207494720774773,-132.17260696833182,234,722.5872656470118,62.86830823083898,3.2141845882204323,497.7752656470118,465,1435.9105919908568,124.93061251000053,6.38716168172009,1211.098591990857,-0.38502378833920087,2.3574387209393617,False,1.226851,1.977674,5.821216,349.272969,1.553622,124.460969,1.935484,1.500000,1.500000,23.250000,270.686551,1.204057,45.874551,270.686462,92.639393,224.223766,1.204057,0.412075,0.997383,178.047069,46.462697,0.791982,0.206674
19,12,31,K,oe,False,False,False,201.097,0.31,6.487,nan,nan,3.8540059103840028,0.12300836563837692,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,1.5439898838611363,0.13433399194623713,65.12251216863747,30,92.63939303166818,8.060039516774228,0.4606701891707394,-108.45760696833183,228,704.0593870406782,61.256300327484134,3.5010934376976195,502.9623870406782,465,1435.9105919908568,124.93061251000053,7.14038793214646,1234.8135919908568,-0.33660989084595655,2.4986494242988493,False,1.226851,1.977674,5.821216,349.272969,1.736838,148.175969,1.935484,1.500000,1.500000,23.250000,270.686551,1.346049,69.589551,270.686416,92.639393,197.727369,1.346049,0.460670,0.983244,178.047023,72.959047,0.885379,0.362805
