key,label,A,Z,N,in_domain,magic_any,A_bin,radii_used,R_sharp_fm,rho_fm3,B_over_A_obs_MeV,sigma_B_over_A_obs_MeV,sigma_set_MeV,B_over_A_pred_mean_MeV,B_over_A_residual_mean_MeV,C3_inf_eq19,C_surf_eq19_MeV_fm,x_eq19_fm5,C3_eff_eq19,E3_vol_eq19_MeV,E3_surf_equiv_eq19_MeV,B_over_A_pred_eq19_MeV,residual_eq19_MeV,sigma_total_eq19_MeV,sigma_final_eq19_MeV,z_final_eq19,pass_3sigma_eq19
Z60_N86,Nd-146,146,60,86,1,0,100<=A<200,published,6.41572601244,0.131985681712,8.3040927,8.7e-06,0,19.6111444652,11.3070517652,1551.70342727,195.655721197,1.4912460315,1843.47424504,27.0310153523,5.08271188685,19.6111444652,11.3070517652,0.580024939498,0.580024939498,19.4940786081,0
Z62_N84,Sm-146,146,62,84,1,0,100<=A<200,published,6.43018515026,0.131097319538,8.2938581,2.09e-05,0,19.5101205291,11.2162624291,1551.70342727,195.655721197,1.50812607002,1846.77692115,26.6683621094,5.07128272424,19.5101205291,11.2162624291,0.572332530802,0.572332530802,19.5974574666,0
Z63_N83,Eu-146,146,63,83,1,0,100<=A<200,published,6.42773226081,0.131247461119,8.2619327,4.12e-05,0,19.4828741511,11.2209414511,1551.70342727,195.655721197,1.5052517785,1846.21454957,26.7294819387,5.07321797845,19.4828741511,11.2209414511,0.575221530011,0.575221530011,19.5071652671,0
Z64_N82,Gd-146,146,64,82,1,1,100<=A<200,published,6.42928145415,0.131152608201,8.2495072,2.79e-05,0,19.4308539623,11.1813467623,1551.70342727,195.655721197,1.50706661013,1846.56963176,26.6908609523,5.07199554083,19.4308539623,11.1813467623,0.576855394997,0.576855394997,19.3832750102,0
Z66_N80,Dy-146,146,66,80,1,0,100<=A<200,published,6.51151780053,0.12624597772,8.1461128,4.59e-05,0,18.968243293,10.822130493,1551.70342727,195.655721197,1.60594777225,1865.91629685,24.7311219838,5.00793944901,18.968243293,10.822130493,1.46496328033,1.46496328033,7.38730495047,0
Z62_N85,Sm-147,147,62,85,1,0,100<=A<200,published,6.44102950363,0.131329672123,8.2805734,8.6e-06,0,19.5330362137,11.2524628137,1551.70342727,195.655721197,1.50026418297,1845.23869797,26.7629781412,5.06274452676,19.5330362137,11.2524628137,0.574355612929,0.574355612929,19.5914561648,0
Z63_N84,Eu-147,147,63,84,1,0,100<=A<200,published,6.4469680781,0.130967086405,8.2635409,1.75e-05,0,19.4768825109,11.2133416109,1551.70342727,195.655721197,1.50719310214,1846.59438065,26.6154032961,5.05808101905,19.4768825109,11.2133416109,0.572884188299,0.572884188299,19.573487696,0
Z65_N82,Tb-147,147,65,82,1,1,100<=A<200,published,6.35182178723,0.136941099854,8.206625,5.51e-05,0,19.7204085666,11.5137835666,1551.70342727,195.655721197,1.39920974688,1825.4668194,29.0988846265,5.13384788783,19.7204085666,11.5137835666,0.875351467031,0.875351467031,13.1533264069,0
Z56_N92,Ba-148,148,56,92,1,0,100<=A<200,published,6.42024449301,0.133511416955,8.1641118,1.01e-05,0,19.6548899839,11.4907781839,1551.70342727,195.655721197,1.45633193313,1836.64310194,27.6595767083,5.0791347435,19.6548899839,11.4907781839,0.597998695797,0.597998695797,19.2153900413,0
Z58_N90,Ce-148,148,58,90,1,0,100<=A<200,published,6.44115860308,0.132215121014,8.2403876,7.56e-05,0,19.6216847666,11.3812971666,1551.70342727,195.655721197,1.48020716758,1841.31442816,27.1250765848,5.06264305472,19.6216847666,11.3812971666,0.582095630649,0.582095630649,19.5522807033,0
Z60_N88,Nd-148,148,60,88,1,0,100<=A<200,published,6.45484314423,0.131375997521,8.2771778,1.39e-05,0,19.5748318007,11.2976540007,1551.70342727,195.655721197,1.49599796676,1844.40398836,26.7818622861,5.05191003678,19.5748318007,11.2976540007,0.574769355832,0.574769355832,19.655978326,0
Z62_N86,Sm-148,148,62,86,1,0,100<=A<200,published,6.46039442036,0.131037622851,8.2796326,8.4e-06,0,19.5213638611,11.2417312611,1551.70342727,195.655721197,1.50244196104,1845.66479271,26.6440801424,5.04756904059,19.5213638611,11.2417312611,0.571794096672,0.571794096672,19.6604535208,0
Z63_N85,Eu-148,148,63,85,1,0,100<=A<200,published,6.4607817187,0.1310140587,8.2538155,6.73e-05,0,19.4902340875,11.2364185875,1551.70342727,195.655721197,1.50289236933,1845.75291767,26.6344983345,5.04726645877,19.4902340875,11.2364185875,0.573399797844,0.573399797844,19.5961328026,0
Z64_N84,Gd-148,148,64,84,1,0,100<=A<200,published,6.46530019927,0.130739560612,8.2483398,9.9e-06,0,19.4339714088,11.1856316088,1551.70342727,195.655721197,1.50815511884,1846.78260472,26.5230070963,5.04373901616,19.4339714088,11.1856316088,0.575485861602,0.575485861602,19.4368486788,0
Z65_N83,Tb-148,148,65,83,1,0,100<=A<200,published,6.36344073726,0.137118828606,8.2043207,8.42e-05,0,19.7465975395,11.5422768395,1551.70342727,195.655721197,1.39303669559,1824.2590266,29.1744655075,5.12447404048,19.7465975395,11.5422768395,0.871681155499,0.871681155499,13.2413976908,0
Z66_N82,Dy-148,148,66,82,1,1,100<=A<200,published,6.5137124911,0.127846060528,8.180943,5.89e-05,0,19.1318995686,10.9509565686,1551.70342727,195.655721197,1.56547257595,1857.99709313,25.3619954116,5.00625210443,19.1318995686,10.9509565686,1.41711721836,1.41711721836,7.72762932151,0
Z62_N87,Sm-149,149,62,87,1,0,100<=A<200,published,6.47227156929,0.131198075514,8.2634683,7.8e-06,0,19.5369696737,11.2735013737,1551.70342727,195.655721197,1.49601892981,1844.4080899,26.7093702617,5.0383063376,19.5369696737,11.2735013737,0.573204582277,0.573204582277,19.6675004392,0
Z63_N86,Eu-149,149,63,86,1,0,100<=A<200,published,6.48105033154,0.130665663048,8.253556,2.62e-05,0,19.4767724665,11.2232164665,1551.70342727,195.655721197,1.50619222795,1846.39855389,26.4930325163,5.03148181206,19.4767724665,11.2232164665,0.570673200393,0.570673200393,19.6666261158,0
Z65_N84,Tb-149,149,65,84,1,0,100<=A<200,published,6.38099826177,0.136908931222,8.2098153,2.44e-05,0,19.7523104082,11.5424951082,1551.70342727,195.655721197,1.39346659812,1824.34313948,29.0852150802,5.11037388328,19.7523104082,11.5424951082,0.872636049721,0.872636049721,13.2271582316,0
Z66_N83,Dy-149,149,66,83,1,0,100<=A<200,published,6.52817162892,0.127856546005,8.1790972,6.16e-05,0,19.1526052193,10.9735080193,1551.70342727,195.655721197,1.56174904835,1857.26856365,25.3661557827,4.99516384063,19.1526052193,10.9735080193,1.41633887941,1.41633887941,7.74779834034,0
Z60_N90,Nd-150,150,60,90,1,0,100<=A<200,published,6.50661202163,0.129998372725,8.2495789,7.5e-06,0,19.483439483,11.233860583,1551.70342727,195.655721197,1.51571659785,1848.26205135,26.2231314124,5.01171527637,19.483439483,11.233860583,0.562955241905,0.562955241905,19.9551576161,0
Z62_N88,Sm-150,150,62,88,1,0,100<=A<200,published,6.50493372885,0.13009901862,8.2616235,7.4e-06,0,19.4703006615,11.2086771615,1551.70342727,195.655721197,1.51376281278,1847.87978212,26.2637514931,5.01300831423,19.4703006615,11.2086771615,0.563914594509,0.563914594509,19.8765509364,0
Z63_N87,Eu-150,150,63,87,1,0,100<=A<200,published,6.49318567936,0.130806457212,8.2413481,4.15e-05,0,19.4933587502,11.2520106502,1551.70342727,195.655721197,1.50014265817,1845.21492095,26.5501565363,5.02207829508,19.4933587502,11.2520106502,0.572089433706,0.572089433706,19.6682721045,0
Z64_N86,Gd-150,150,64,86,1,0,100<=A<200,published,6.49912425383,0.130448211577,8.2426103,4.04e-05,0,19.4385192907,11.1959089907,1551.70342727,195.655721197,1.50701526261,1846.55958533,26.4049274225,5.01748937128,19.4385192907,11.1959089907,0.572122588057,0.572122588057,19.5690735245,0
Z65_N85,Tb-150,150,65,85,1,0,100<=A<200,published,6.3902934218,0.137227215052,8.2063396,4.91e-05,0,19.7819615323,11.5756219323,1551.70342727,195.655721197,1.38499259129,1822.68515157,29.2206060184,5.10294046201,19.7819615323,11.5756219323,0.867247365473,0.867247365473,13.3475434958,0
Z66_N84,Dy-150,150,66,84,1,0,100<=A<200,published,6.54611645176,0.127659009096,8.1891495,2.88e-05,0,19.1566381667,10.9674886667,1551.70342727,195.655721197,1.56229155289,1857.37470777,25.287835487,4.98147063324,19.1566381667,10.9674886667,1.42808264347,1.42808264347,7.67986973087,0
Z68_N82,Er-150,150,68,82,1,1,100<=A<200,published,6.52571873947,0.128859842109,8.1021962,0.0001146,0,19.1173238695,11.0151276695,1551.70342727,195.655721197,1.53810225275,1852.6419328,25.7658164775,4.99704142457,19.1173238695,11.0151276695,0.568911956812,0.568911956812,19.3617440056,0
Z62_N89,Sm-151,151,62,89,1,0,100<=A<200,published,6.52597693836,0.12970351143,8.2439735,7.4e-06,0,19.4470723131,11.2030988131,1551.70342727,195.655721197,1.51809778747,1848.72794472,26.104308118,4.99684371769,19.4470723131,11.2030988131,0.560728132649,0.560728132649,19.9795554401,0
Z63_N88,Eu-151,151,63,88,1,0,100<=A<200,published,6.5223621539,0.129919281476,8.2392998,7.7e-06,0,19.4416500996,11.2023502996,1551.70342727,195.655721197,1.51389801748,1847.90623569,26.1912327162,4.99961303846,19.4416500996,11.2023502996,0.562321282333,0.562321282333,19.9216189242,0
Z65_N86,Tb-151,151,65,86,1,0,100<=A<200,published,6.40720544908,0.137051056561,8.2088743,2.71e-05,0,19.7862027875,11.5773284875,1551.70342727,195.655721197,1.38489014137,1822.66510665,29.1456332229,5.08947108461,19.7862027875,11.5773284875,0.86768797021,0.86768797021,13.3427325086,0
Z66_N85,Dy-151,151,66,85,1,0,100<=A<200,published,6.55838089902,0.127790458884,8.1846789,2.15e-05,0,19.1828589259,10.9981800259,1551.70342727,195.655721197,1.55616360579,1856.17573986,25.3399397928,4.97215507429,19.1828589259,10.9981800259,1.43238718551,1.43238718551,7.67821727058,0
Z67_N84,Ho-151,151,67,84,1,0,100<=A<200,published,6.50635382274,0.13088060895,8.1455267,5.5e-05,0,19.3393512988,11.1938245988,1551.70342727,195.655721197,1.49541061343,1844.28906932,26.5802666442,5.01191416185,19.3393512988,11.1938245988,0.597093476178,0.597093476178,18.7471895866,0
Z62_N90,Sm-152,152,62,90,1,0,100<=A<200,published,6.56070468903,0.128500112991,8.2440645,6.7e-06,0,19.3668361623,11.1227716623,1551.70342727,195.655721197,1.5384778248,1852.71541562,25.6221599763,4.97039394575,19.3668361623,11.1227716623,0.550535390554,0.550535390554,20.2035543094,0
Z63_N89,Eu-152,152,63,89,1,0,100<=A<200,published,6.59233405302,0.126659380623,8.2265854,7.7e-06,0,19.2169822429,10.9903968429,1551.70342727,195.655721197,1.57592238148,1860.04165737,24.8933553847,4.94654648929,19.2169822429,10.9903968429,0.535241712363,0.535241712363,20.5335208169,0
Z64_N88,Gd-152,152,64,88,1,0,100<=A<200,published,6.55489521401,0.128842077275,8.2334042,6.6e-06,0,19.348430551,11.115026351,1551.70342727,195.655721197,1.53167830078,1851.38504985,25.7587127297,4.97479910838,19.348430551,11.115026351,0.553128048598,0.553128048598,20.0948521399,0
Z65_N87,Tb-152,152,65,87,1,0,100<=A<200,published,6.41482231632,0.137467832316,8.2020072,0.0002632,0,19.8172950273,11.6152878273,1551.70342727,195.655721197,1.37487099283,1820.70480292,29.3231679835,5.08342792025,19.8172950273,11.6152878273,0.861446253947,0.861446253947,13.4834736051,0
Z66_N86,Dy-152,152,66,86,1,0,100<=A<200,published,6.57761671631,0.127511480777,8.1929171,3.02e-05,0,19.177835884,10.984918784,1551.70342727,195.655721197,1.55840957572,1856.61517672,25.2294218081,4.95761432638,19.177835884,10.984918784,1.46037844863,1.46037844863,7.52196719576,0
Z67_N85,Ho-152,152,67,85,1,0,100<=A<200,published,6.53423930283,0.130067823191,8.1449193,8.24e-05,0,19.3049530647,11.1600337647,1551.70342727,195.655721197,1.50769665088,1846.69290284,26.2511578428,4.99052534732,19.3049530647,11.1600337647,0.589794984478,0.589794984478,18.9218865173,0
Z68_N84,Er-152,152,68,84,1,0,100<=A<200,published,6.56380307571,0.128318226763,8.1193485,5.81e-05,0,19.1258539136,11.0065054136,1551.70342727,195.655721197,1.54211409859,1853.42687339,25.5496772417,4.96804771412,19.1258539136,11.0065054136,0.565108404312,0.565108404312,19.476803618,0
Z70_N82,Yb-152,152,70,82,1,1,100<=A<200,published,6.50958130886,0.13155150189,8.0154371,0.0009849,0,19.1974257572,11.1819886572,1551.70342727,195.655721197,1.47946287716,1841.16880348,26.8534655243,5.00942922732,19.1974257572,11.1819886572,0.580435069609,0.580435069609,19.2648398464,0
Z62_N91,Sm-153,153,62,91,1,0,100<=A<200,published,6.57438923019,0.128539493441,8.2285373,6.7e-06,0,19.3703355232,11.1417982232,1551.70342727,195.655721197,1.53433491896,1851.90483239,25.6378668388,4.96004810857,19.3703355232,11.1417982232,0.551120541643,0.551120541643,20.2166266384,0
Z63_N90,Eu-153,153,63,90,1,0,100<=A<200,published,6.59891812471,0.127111429166,8.2287011,7.7e-06,0,19.2544001372,11.0256990372,1551.70342727,195.655721197,1.56317214054,1857.54699978,25.0713617197,4.94161107168,19.2544001372,11.0256990372,0.538874318988,0.538874318988,20.4606132612,0
Z65_N88,Tb-153,153,65,88,1,0,100<=A<200,published,6.44851727144,0.136214461994,8.2050504,2.58e-05,0,19.7659855593,11.5609351593,1551.70342727,195.655721197,1.39297218166,1824.24640408,28.7908945037,5.05686586445,19.7659855593,11.5609351593,0.874076408234,0.874076408234,13.2264582941,0
Z66_N87,Dy-153,153,66,87,1,0,100<=A<200,published,6.58859016912,0.12771012788,8.1857514,2.62e-05,0,19.2059565505,11.0202051505,1551.70342727,195.655721197,1.55097778071,1855.16110351,25.3080916717,4.94935730242,19.2059565505,11.0202051505,1.46848383613,1.46848383613,7.50447834651,0
Z67_N86,Ho-153,153,67,86,1,0,100<=A<200,published,6.55308782178,0.129797060401,8.1536372,3.31e-05,0,19.3040182513,11.1503810513,1551.70342727,195.655721197,1.50963879449,1847.07289435,26.1419772881,4.9761711964,19.3040182513,11.1503810513,0.587206469044,0.587206469044,18.9888593521,0
Z69_N84,Tm-153,153,69,84,1,0,100<=A<200,published,6.53798318673,0.130698746778,8.0712571,7.83e-05,0,19.2438877121,11.1726306121,1551.70342727,195.655721197,1.49232049541,1843.68447005,26.5064499556,4.98766759333,19.2438877121,11.1726306121,0.576497334266,0.576497334266,19.3801947521,0
Z62_N92,Sm-154,154,62,92,1,0,100<=A<200,published,6.59091395913,0.128408917532,8.2268379,8.5e-06,0,19.360899328,11.134061428,1551.70342727,195.655721197,1.5336022517,1851.76148185,25.5858052145,4.94761228388,19.360899328,11.134061428,0.549971443048,0.549971443048,20.2447991959,0
Z63_N91,Eu-154,154,63,91,1,0,100<=A<200,published,6.61492645588,0.127015596236,8.2171006,7.7e-06,0,19.2501532312,11.0330526312,1551.70342727,195.655721197,1.5617432123,1857.26742179,25.0335719418,4.92965221665,19.2501532312,11.0330526312,0.538727755674,0.538727755674,20.4798295893,0
Z64_N90,Gd-154,154,64,90,1,0,100<=A<200,published,6.61286086476,0.127134657071,8.2247996,6.5e-06,0,19.2395594846,11.0147598846,1551.70342727,195.655721197,1.55930636822,1856.79063931,25.0805254658,4.93119204125,19.2395594846,11.0147598846,0.538445744487,0.538445744487,20.4565826685,0
Z65_N89,Tb-154,154,65,89,1,0,100<=A<200,published,6.49796235882,0.13399868542,8.1966697,0.0002942,0,19.6566970036,11.4600273036,1551.70342727,195.655721197,1.42846789103,1831.19134269,27.8618400659,5.0183865442,19.6566970036,11.4600273036,0.898734892388,0.898734892388,12.7512878388,0
Z66_N88,Dy-154,154,66,88,1,0,100<=A<200,published,6.61518465477,0.127000724086,8.1931305,4.83e-05,0,19.1663998915,10.9732693915,1551.70342727,195.655721197,1.5620480319,1857.32706149,25.027709965,4.92945980619,19.1663998915,10.9732693915,1.53703772972,1.53703772972,7.1392322904,0
Z67_N87,Ho-154,154,67,87,1,0,100<=A<200,published,6.56548136849,0.129906951635,8.1506825,5.34e-05,0,19.3269584025,11.1762759025,1551.70342727,195.655721197,1.50424089938,1846.01676529,26.186261654,4.96677776327,19.3269584025,11.1762759025,0.586921069839,0.586921069839,19.0422127894,0
Z68_N86,Er-154,154,68,86,1,0,100<=A<200,published,6.60072551694,0.127837153249,8.1323919,3.22e-05,0,19.1314061233,10.9990142233,1551.70342727,195.655721197,1.5450512658,1854.00154696,25.3584614975,4.94025797354,19.1314061233,10.9990142233,0.562876234261,0.562876234261,19.5407330312,0
Z69_N85,Tm-154,154,69,85,1,0,100<=A<200,published,6.55244232456,0.130684021606,8.074209,9.36e-05,0,19.2656587566,11.1914497566,1551.70342727,195.655721197,1.48936300209,1843.10581956,26.5004775948,4.97666141127,19.2656587566,11.1914497566,0.574487066884,0.574487066884,19.4807688488,0
Z70_N84,Yb-154,154,70,84,1,0,100<=A<200,published,6.56793425794,0.12976145913,8.0399402,0.0001122,0,19.1362490577,11.0963088577,1551.70342727,195.655721197,1.50705295113,1846.5669593,26.1276385971,4.96492284873,19.1362490577,11.0963088577,0.563045238165,0.563045238165,19.7076684173,0
Z63_N92,Eu-155,155,63,92,1,0,100<=A<200,published,6.61260266587,0.127975196567,8.216676,8.1e-06,0,19.3210689065,11.1043929065,1551.70342727,195.655721197,1.538950713,1852.8079389,25.4132570884,4.93138458697,19.3210689065,11.1043929065,0.546373232977,0.546373232977,20.3238230505,0
Z64_N91,Gd-155,155,64,91,1,0,100<=A<200,published,6.62525441147,0.127243442159,8.2132541,6.3e-06,0,19.2521704268,11.0389163268,1551.70342727,195.655721197,1.55372935705,1855.69946516,25.1234650467,4.92196749604,19.2521704268,11.0389163268,0.5393829899,0.5393829899,20.4658221218,0
Z65_N90,Tb-155,155,65,90,1,0,100<=A<200,published,6.50545012662,0.13440364091,8.2029173,6.34e-05,0,19.6863888802,11.4834715802,1551.70342727,195.655721197,1.41823869556,1829.18994207,28.0304962562,5.01261038537,19.6863888802,11.4834715802,0.891807040056,0.891807040056,12.8766325723,0
Z66_N89,Dy-155,155,66,89,1,0,100<=A<200,published,6.64307013486,0.126222441426,8.184357,6.22e-05,0,19.1190564382,10.9346994382,1551.70342727,195.655721197,1.57473238762,1859.80882826,24.7219014968,4.90876751325,19.1190564382,10.9346994382,1.62548355724,1.62548355724,6.72704401686,0
Z67_N88,Ho-155,155,67,88,1,0,100<=A<200,published,6.59388324636,0.129068222641,8.1592055,0.0001127,0,19.2843091799,11.1251036799,1551.70342727,195.655721197,1.51729084501,1848.57006181,25.8492161721,4.94538432785,19.2843091799,11.1251036799,0.579950690079,0.579950690079,19.182844111,0
Z70_N85,Yb-155,155,70,85,1,0,100<=A<200,published,6.58923566635,0.129341522057,8.0438234,0.0001071,0,19.1325931571,11.0887697571,1551.70342727,195.655721197,1.5119512016,1847.52533003,25.9588024838,4.94887245159,19.1325931571,11.0887697571,0.559747078428,0.559747078428,19.8103218122,0
Z63_N93,Eu-156,156,63,93,1,0,100<=A<200,published,6.618153942,0.128477002176,8.2046192,2.26e-05,0,19.3567680993,11.1521488993,1551.70342727,195.655721197,1.52567171899,1850.20982775,25.6129444864,4.92724816497,19.3567680993,11.1521488993,0.550676847148,0.550676847148,20.2517119742,0
Z64_N92,Gd-156,156,64,92,1,0,100<=A<200,published,6.6382934554,0.127311210555,8.2153253,6.3e-06,0,19.2605833035,11.0452580035,1551.70342727,195.655721197,1.54902706913,1854.77943563,25.1502331113,4.91229968746,19.2605833035,11.0452580035,0.539974548044,0.539974548044,20.4551456055,0
Z66_N90,Dy-156,156,66,90,1,0,100<=A<200,published,6.66437154326,0.125822521771,8.1924366,6.3e-06,0,19.0982174707,10.9057808707,1551.70342727,195.655721197,1.57969330649,1860.77946042,24.5654933063,4.89307756246,19.0982174707,10.9057808707,1.69610730646,1.69610730646,6.4298885036,0
Z67_N89,Ho-156,156,67,89,1,0,100<=A<200,published,6.60421120195,0.129292439116,8.155428,0.0002463,0,19.3124090863,11.1569810863,1551.70342727,195.655721197,1.5096683111,1847.07866944,25.9391043605,4.93765051859,19.3124090863,11.1569810863,0.581357572382,0.581357572382,19.1912544298,0
Z68_N88,Er-156,156,68,88,1,0,100<=A<200,published,6.6394553504,0.127244384423,8.1419084,0.0001579,0,19.1220869106,10.9801785106,1551.70342727,195.655721197,1.55038316838,1855.04476421,25.123837137,4.91144004218,19.1220869106,10.9801785106,0.560862885305,0.560862885305,19.5772956247,0
Z69_N87,Tm-156,156,69,87,1,0,100<=A<200,published,6.58097330188,0.130666904344,8.0896032,9.15e-05,0,19.305134841,11.215531641,1551.70342727,195.655721197,1.4832946017,1841.91850231,26.4935358752,4.95508572523,19.305134841,11.215531641,0.572272151279,0.572272151279,19.598248169,0
Z70_N86,Yb-156,156,70,86,1,0,100<=A<200,published,6.61234446698,0.128815931835,8.0617107,5.97e-05,0,19.1195050712,11.0577943712,1551.70342727,195.655721197,1.51898722297,1848.90196787,25.7482595523,4.93157714772,19.1195050712,11.0577943712,0.554955731669,0.554955731669,19.9255431383,0
Z63_N94,Eu-157,157,63,94,1,0,100<=A<200,published,6.6293855937,0.128644493832,8.1997975,2.7e-05,0,19.3677234965,11.1679259965,1551.70342727,195.655721197,1.51912343807,1848.92861913,25.6797696887,4.91890031215,19.3677234965,11.1679259965,0.552229361702,0.552229361702,20.2233469841,0
