q_b,eta_baryon,eta10,tnuc_mev,li7h_pred,li7h_obs,li7h_sigma,z,z_abs,status,be7_prod,destruction_scale,lambda_be7,lambda_li7,survival_factor
0.575,5.925e-10,5.925,0.064,1.5536381674467359e-10,1.6e-10,3e-11,-0.1545394418442135,0.1545394418442135,pass,4.036960643593644e-10,1.2787134241059612,1.0229707392847691,0.5754210408476825,0.38485343420730245
0.575,5.925e-10,5.925,0.066,1.5111222808550582e-10,1.6e-10,3e-11,-0.29625906381647243,0.29625906381647243,pass,3.993982715133303e-10,1.3144458079849557,1.0515566463879646,0.59150061359323,0.3783497297395347
0.575,5.925e-10,5.925,0.068,1.470736760547583e-10,1.6e-10,3e-11,-0.43087746484139006,0.43087746484139006,pass,3.952725211242087e-10,1.3500653643935099,1.0800522915148079,0.6075294139770795,0.37208171121144673
0.575,5.925e-10,5.925,0.07,1.4323261464342006e-10,1.6e-10,3e-11,-0.5589128452193309,0.5589128452193309,pass,3.9130716209604556e-10,1.3855757535123474,1.108460602809878,0.6235090890805564,0.36603627154737306
0.575,5.925e-10,5.925,0.072,1.3957498560823926e-10,1.6e-10,3e-11,-0.6808338130586911,0.6808338130586911,pass,3.8749163694578514e-10,1.4209804156936905,1.1367843325549525,0.6394411870621607,0.36020128513836164
0.575,5.925e-10,5.925,0.074,1.3608804278496133e-10,1.6e-10,3e-11,-0.7970652405012888,0.7970652405012888,pass,3.8381635212163803e-10,1.45628259039994,1.165026072319952,0.655327165679973,0.354565515598024
0.575,5.925e-10,5.925,0.076,1.3276020099316759e-10,1.6e-10,3e-11,-0.9079933002277468,0.9079933002277468,pass,3.8027256673463313e-10,1.4914853330431679,1.1931882664345344,0.6711683998694256,0.3491185339325623
0.575,5.925e-10,5.925,0.078,1.2958090556755923e-10,1.6e-10,3e-11,-1.013969814414692,1.013969814414692,pass,3.7685229668018465e-10,1.5265915300072124,1.22127322400577,0.6869661885032455,0.34385064575453006
0.575,5.925e-10,5.925,0.08,1.2654051927141e-10,1.6e-10,3e-11,-1.1153160242863327,1.1153160242863327,pass,3.7354823168659065e-10,1.5616039120900835,1.249283129672067,0.7027217604405376,0.3387528263755196
0.575,5.925e-10,5.925,0.08199999999999999,1.2363022392345068e-10,1.6e-10,3e-11,-1.2123258692183103,1.2123258692183103,pass,3.7035366327247486e-10,1.596525066568125,1.2772200532545002,0.7184362799556563,0.3338166627840104
0.575,5.925e-10,5.925,0.08399999999999999,1.2084193453171789e-10,1.6e-10,3e-11,-1.3052688489427369,1.3052688489427369,pass,3.6726242195109305e-10,1.6313574480534065,1.3050859584427252,0.734110851624033,0.32903430165749425
0.575,5.925e-10,5.925,0.086,1.181682241013058e-10,1.6e-10,3e-11,-1.3943925299564732,1.3943925299564732,pass,3.642688223056877e-10,1.6661033882909124,1.3328827106327301,0.7497465247309106,0.32439840267784764
0.575,5.925e-10,5.925,0.088,1.156022575862137e-10,1.6e-10,3e-11,-1.4799247471262098,1.4799247471262098,pass,3.613676147916079e-10,1.700765105021293,1.3606120840170346,0.7653442972595819,0.31990209651985213
0.575,5.925e-10,5.925,0.09,1.1313773370302387e-10,1.6e-10,3e-11,-1.5620755432325375,1.5620755432325375,pass,3.5855394330916457e-10,1.7353447100175128,1.3882757680140103,0.7809051195078808,0.31553894696807283
0.575,6.0125e-10,6.012499999999999,0.05,1.9815084693051945e-10,1.6e-10,3e-11,1.2716948976839821,1.2716948976839821,pass,4.5297935506719105e-10,1.028826319277962,0.8230610554223697,0.46297184367508293,0.43743902390679035
0.575,6.0125e-10,6.012499999999999,0.052000000000000005,1.9161215355965328e-10,1.6e-10,3e-11,1.0537384519884432,1.0537384519884432,pass,4.4684177608305785e-10,1.0656093270991631,0.8524874616793305,0.4795241971946234,0.4288143226877625
0.575,6.0125e-10,6.012499999999999,0.054,1.854711214668733e-10,1.6e-10,3e-11,0.8490373822291104,0.8490373822291104,pass,4.4101438451155523e-10,1.1022449684829196,0.8817959747863358,0.49601023581731385,0.4205557187716032
0.575,6.0125e-10,6.012499999999999,0.056,1.796923872496815e-10,1.6e-10,3e-11,0.6564129083227174,0.6564129083227174,pass,4.3547085783707485e-10,1.1387392621457721,0.9109914097166177,0.5124326679655975,0.41263929380300995
0.575,6.0125e-10,6.012499999999999,0.058,1.7424471971537195e-10,1.6e-10,3e-11,0.4748239905123988,0.4748239905123988,pass,4.3018794777227844e-10,1.1750977750143072,0.9400782200114458,0.5287939987564383,0.40504323893241434
0.575,6.0125e-10,6.012499999999999,0.06,1.6910042401901732e-10,1.6e-10,3e-11,0.30334746730057777,0.30334746730057777,pass,4.2514502966083575e-10,1.2113256705401196,0.9690605364320958,0.5450965517430538,0.3977476207446647
0.575,6.0125e-10,6.012499999999999,0.062,1.6423484751022733e-10,1.6e-10,3e-11,0.14116158367424478,0.14116158367424478,pass,4.203237304709637e-10,1.2474277504098585,0.9979422003278868,0.5613424876844364,0.3907341784538449
0.575,6.0125e-10,6.012499999999999,0.064,1.596259673397554e-10,1.6e-10,3e-11,-0.012467755341486683,0.012467755341486683,pass,4.157076196222423e-10,1.2834084907372527,1.0267267925898023,0.5775338208317637,0.3839861474870466
0.575,6.0125e-10,6.012499999999999,0.066,1.5525404427439829e-10,1.6e-10,3e-11,-0.15819852418672345,0.15819852418672345,pass,4.1128195043349367e-10,1.3192720736167767,1.0554176588934214,0.5936724331275495,0.3774881054487307
0.575,6.0125e-10,6.012499999999999,0.068,1.5110133049510183e-10,1.6e-10,3e-11,-0.2966223168299388,0.2966223168299388,pass,4.070334426454897e-10,1.3550224147559535,1.084017931804763,0.6097600866401791,0.371225837152416
0.575,6.0125e-10,6.012499999999999,0.07,1.4715182169301129e-10,1.6e-10,3e-11,-0.4282726102329568,0.4282726102329568,pass,4.0295009849607074e-10,1.3906631877746336,1.112530550219707,0.6257984344985852,0.36518621596625866
0.575,6.0125e-10,6.012499999999999,0.072,1.4339104573431037e-10,1.6e-10,3e-11,-0.5536318088563208,0.5536318088563208,pass,3.990210463752862e-10,1.4261978456570197,1.1409582765256159,0.6417890305456588,0.3593570991727805
0.575,6.0125e-10,6.012499999999999,0.074,1.3980588168350428e-10,1.6e-10,3e-11,-0.6731372772165237,0.6731372772165237,pass,3.9523640728522095e-10,1.4616296397598838,1.169303711807907,0.6577333378919478,0.35372723541283957
0.575,6.0125e-10,6.012499999999999,0.076,1.3638440416308875e-10,1.6e-10,3e-11,-0.7871865278970415,0.7871865278970415,pass,3.91587180260871e-10,1.4969616367138887,1.197569309371111,0.6736327365212499,0.34828618258705757
0.575,6.0125e-10,6.012499999999999,0.078,1.3311574896391396e-10,1.6e-10,3e-11,-0.8961417012028677,0.8961417012028677,pass,3.8806514363894763e-10,1.532196733500841,1.225757386800673,0.6894885300753785,0.3430242348376531
0.575,6.0125e-10,6.012499999999999,0.08,1.2998999656339386e-10,1.6e-10,3e-11,-1.000333447886871,1.000333447886871,pass,3.846627696382404e-10,1.5673376709454536,1.253870136756363,0.7053019519254542,0.33793235744037337
0.575,6.0125e-10,6.012499999999999,0.08199999999999999,1.2699807080177837e-10,1.6e-10,3e-11,-1.1000643066073872,1.1000643066073872,pass,3.8137315017350787e-10,1.6023870458238014,1.2819096366590412,0.7210741706207107,0.33300212860816203
0.575,6.0125e-10,6.012499999999999,0.08399999999999999,1.2413165044305096e-10,1.6e-10,3e-11,-1.1956116518983009,1.1956116518983009,pass,3.7818993219136374e-10,1.6373473217605816,1.3098778574084653,0.7368062947922618,0.32822568735182633
0.575,6.0125e-10,6.012499999999999,0.086,1.213830917317843e-10,1.6e-10,3e-11,-1.2872302756071894,1.2872302756071894,pass,3.751072611114058e-10,1.672220839062273,1.3377766712498185,0.7524993775780229,0.3235956866634311
0.575,6.0125e-10,6.012499999999999,0.088,1.187453603697681e-10,1.6e-10,3e-11,-1.375154654341063,1.375154654341063,pass,3.721197311942584e-10,1.7070098236124294,1.3656078588899436,0.7681544206255932,0.3191052513895836
0.575,6.0125e-10,6.012499999999999,0.09,1.162119715912938e-10,1.6e-10,3e-11,-1.459600946956873,1.459600946956873,pass,3.6922234185205194e-10,1.7417163949378363,1.3933731159502691,0.7837723777220263,0.3147479402475058
0.575,6.1e-10,6.1,0.05,2.0354584679810036e-10,1.6e-10,3e-11,1.4515282266033456,1.4515282266033456,pass,4.662597219631707e-10,1.0325491943863023,0.826039355509042,0.46464713747383607,0.4365503542555156
0.575,6.1e-10,6.1,0.052000000000000005,1.9682299600124002e-10,1.6e-10,3e-11,1.2274332000413342,1.2274332000413342,pass,4.599422025472043e-10,1.0694653039192903,0.8555722431354322,0.48125938676368063,0.4279298462094047
0.575,6.1e-10,6.1,0.054,1.9050927865266766e-10,1.6e-10,3e-11,1.0169759550889224,1.0169759550889224,pass,4.53943964562393e-10,1.1062335137597727,0.8849868110078183,0.49780508119189776,0.4196757607215259
0.575,6.1e-10,6.1,0.056,1.8456829418811894e-10,1.6e-10,3e-11,0.818943139603965,0.818943139603965,pass,4.482379137743714e-10,1.1428598644034083,0.9142878915227266,0.5142869389815338,0.4117641290848607
0.575,6.1e-10,6.1,0.058,1.78967896764426e-10,1.6e-10,3e-11,0.6322632254808667,0.6322632254808667,pass,4.428001203067132e-10,1.17934994292107,0.9434799543368562,0.5307074743144815,0.40417309877978524
0.575,6.1e-10,6.1,0.06,1.736795816124666e-10,1.6e-10,3e-11,0.45598605374888695,0.45598605374888695,pass,4.376093548331398e-10,1.2157089314486393,0.9725671451589115,0.5470690191518878,0.396882698448461
0.575,6.1e-10,6.1,0.062,1.6867797614629925e-10,1.6e-10,3e-11,0.2892658715433086,0.2892658715433086,pass,4.3264670566464175e-10,1.2519416490479813,1.0015533192383852,0.5633737420715916,0.3898746342865879
0.575,6.1e-10,6.1,0.064,1.6394041528071945e-10,1.6e-10,3e-11,0.13134717602398197,0.13134717602398197,pass,4.278952605120105e-10,1.288052588029934,1.0304420704239472,0.5796236646134704,0.38313211294874305
0.575,6.1e-10,6.1,0.066,1.594465849389273e-10,1.6e-10,3e-11,-0.01844716870242281,0.01844716870242281,pass,4.233398403535337e-10,1.3240459456221538,1.0592367564977232,0.5958206755299692,0.3766396869375027
0.575,6.1e-10,6.1,0.068,1.5517822115838692e-10,1.6e-10,3e-11,-0.16072596138710246,0.16072596138710246,pass,4.189667755817424e-10,1.3599256517014064,1.0879405213611253,0.6119665432656329,0.37038311914571115
0.575,6.1e-10,6.1,0.07,1.5111885481907744e-10,1.6e-10,3e-11,-0.29603817269741844,0.29603817269741844,pass,4.147637166862534e-10,1.3956953931807752,1.1165563145446202,0.6280629269313488,0.36434926378430244
0.575,6.1e-10,6.1,0.072,1.4725359403319773e-10,1.6e-10,3e-11,-0.42488019889340856,0.42488019889340856,pass,4.1071947332521966e-10,1.4313586355393113,1.145086908431449,0.6441113859926901,0.35852596138434867
0.575,6.1e-10,6.1,0.074,1.4356893779981352e-10,1.6e-10,3e-11,-0.5477020733395489,0.5477020733395489,pass,4.0682387687005006e-10,1.4669186418990332,1.1735349135192266,0.6601133888545649,0.35290194593389884
0.575,6.1e-10,6.1,0.076,1.4005261575190595e-10,1.6e-10,3e-11,-0.6649128082698014,0.6649128082698014,pass,4.0306766246707466e-10,1.5023784899874066,1.2019027919899254,0.676070320494333,0.3474667625149572
0.575,6.1e-10,6.1,0.078,1.3669344978776118e-10,1.6e-10,3e-11,-0.776885007074627,0.776885007074627,pass,3.994423674117658e-10,1.5377410872691561,1.230192869815325,0.6919834892711203,0.34221069405702403
0.575,6.1e-10,6.1,0.08,1.3348123414377892e-10,1.6e-10,3e-11,-0.8839588618740356,0.8839588618740356,pass,3.959402432247834e-10,1.5730091844868468,1.2584073475894775,0.7078541330190811,0.3371246960314638
0.575,6.1e-10,6.1,0.08199999999999999,1.3040663107664298e-10,1.6e-10,3e-11,-0.986445630778567,0.986445630778567,pass,3.925541792908911e-10,1.6081853878131576,1.2865483102505262,0.7236834245159209,0.3322003380838008
0.575,6.1e-10,6.1,0.08399999999999999,1.274610798134295e-10,1.6e-10,3e-11,-1.0846306728856827,1.0846306728856827,pass,3.8927763629903104e-10,1.643272169787572,1.3146177358300577,0.7394724764044075,0.3274297517454043
0.575,6.1e-10,6.1,0.086,1.2463671682453995e-10,1.6e-10,3e-11,-1.1787761058486679,1.1787761058486679,pass,3.8610458802527055e-10,1.6782718791851208,1.3426175033480967,0.7552223456333044,0.32280558348709
0.575,6.1e-10,6.1,0.088,1.219263057961926e-10,1.6e-10,3e-11,-1.2691231401269127,1.2691231401269127,pass,3.830294702457435e-10,1.713186749943862,1.3705493999550897,0.7709340374747379,0.31832095247910636
0.575,6.1e-10,6.1,0.09,1.1932317594192068e-10,1.6e-10,3e-11,-1.3558941352693104,1.3558941352693104,pass,3.800471357662487e-10,1.7480189092602272,1.3984151274081817,0.7866085091671022,0.3139694125081144
0.575,6.1875e-10,6.1875,0.05,2.0900709790369072e-10,1.6e-10,3e-11,1.6335699301230242,1.6335699301230242,pass,4.79731962065078e-10,1.0362322308733678,0.8289857846986943,0.46630450389301553,0.4356747401277755
0.575,6.1875e-10,6.1875,0.052000000000000005,2.0209766739156493e-10,1.6e-10,3e-11,1.403255579718831,1.403255579718831,pass,4.732319024587173e-10,1.0732800177919075,0.8586240142335261,0.48297600800635837,0.4270584175359882
0.575,6.1875e-10,6.1875,0.054,1.9560900099765856e-10,1.6e-10,3e-11,1.1869666999219521,1.1869666999219521,pass,4.670603496913647e-10,1.1101793774692623,0.8881435019754099,0.49958071986116803,0.4188088351471448
0.575,6.1875e-10,6.1875,0.056,1.8950364616136046e-10,1.6e-10,3e-11,0.9834548720453491,0.9834548720453491,pass,4.6118942666019456e-10,1.1469363719471501,0.9175490975577202,0.5161213673762176,0.4109019747778979
0.575,6.1875e-10,6.1875,0.058,1.8374852934893586e-10,1.6e-10,3e-11,0.791617644964529,0.791617644964529,pass,4.5559451205217193e-10,1.183556608225166,0.9468452865801329,0.5326004737013248,0.40331594101356094
0.575,6.1875e-10,6.1875,0.06,1.7831432435679318e-10,1.6e-10,3e-11,0.6104774785597731,0.6104774785597731,pass,4.502537631348684e-10,1.2200452869235354,0.9760362295388284,0.549020379115591,0.3960307252410041
0.575,6.1875e-10,6.1875,0.062,1.731749284641509e-10,1.6e-10,3e-11,0.4391642821383638,0.4391642821383638,pass,4.4514772177959077e-10,1.2564072442934078,1.0051257954347264,0.5653832599320335,0.38902800124830533
0.575,6.1875e-10,6.1875,0.064,1.683070252794447e-10,1.6e-10,3e-11,0.27690084264815656,0.27690084264815656,pass,4.4025898702866915e-10,1.2926469886694048,1.0341175909355238,0.5816911449012322,0.3822909474610787
0.575,6.1875e-10,6.1875,0.066,1.6368971778836184e-10,1.6e-10,3e-11,0.12299059294539513,0.12299059294539513,pass,4.355719412734506e-10,1.3287687322504227,1.0630149858003382,0.5979459295126902,0.37580409176448304
0.575,6.1875e-10,6.1875,0.068,1.593042186392137e-10,1.6e-10,3e-11,-0.023192712026209903,0.023192712026209903,pass,4.310725199329668e-10,1.3647764189308453,1.0918211351446763,0.6141493885188805,0.3695531755630956
0.575,6.1875e-10,6.1875,0.07,1.5513358739493042e-10,1.6e-10,3e-11,-0.16221375350231887,0.16221375350231887,pass,4.2674801666659357e-10,1.4006737487747372,1.1205389990197898,0.6303031869486317,0.36352503429707095
0.575,6.1875e-10,6.1875,0.072,1.5116250655546557e-10,1.6e-10,3e-11,-0.294583114817814,0.294583114817814,pass,4.225869177955857e-10,1.43646419962229,1.1491713596978321,0.6464088898300305,0.357707492091807
0.575,6.1875e-10,6.1875,0.074,1.4737708976513445e-10,1.6e-10,3e-11,-0.4207636744955181,0.4207636744955181,pass,4.185787608761255e-10,1.4721510462348688,1.177720836987895,0.662467970805691,0.3520892685922718
0.575,6.1875e-10,6.1875,0.076,1.4376471687960136e-10,1.6e-10,3e-11,-0.5411761040132876,0.5411761040132876,pass,4.147140133532442e-10,1.507737377317995,1.206189901854396,0.6784818197930977,0.34665989633956684
0.575,6.1875e-10,6.1875,0.078,1.403138915602519e-10,1.6e-10,3e-11,-0.6562036146582699,0.6562036146582699,pass,4.1098396799863916e-10,1.543226110707132,1.2345808885657057,0.6944517498182093,0.3414096472997129
0.575,6.1875e-10,6.1875,0.08,1.3701411785145505e-10,1.6e-10,3e-11,-0.7661960716181647,0.7661960716181647,pass,4.073806524462198e-10,1.578620006956567,1.2628960055652536,0.7103790031304552,0.336329467363556
0.575,6.1875e-10,6.1875,0.08199999999999999,1.338557928251538e-10,1.6e-10,3e-11,-0.8714735724948729,0.8714735724948729,pass,4.038967506246247e-10,1.6139216815350288,1.291137345228023,0.726264756690763,0.33141091781042153
0.575,6.1875e-10,6.1875,0.08399999999999999,1.3083011288235905e-10,1.6e-10,3e-11,-0.9723295705880312,0.9723295705880312,pass,4.0052553427409506e-10,1.6491336158013903,1.3193068926411122,0.7421101271106256,0.32664612287322226
0.575,6.1875e-10,6.1875,0.086,1.2792899170914428e-10,1.6e-10,3e-11,-1.0690336096951905,1.0690336096951905,pass,3.97260803047282e-10,1.684258166908611,1.3474065335268888,0.757916175108875,0.3220277226643932
0.575,6.1875e-10,6.1875,0.088,1.251449882160952e-10,1.6e-10,3e-11,-1.1618337261301597,1.1618337261301597,pass,3.9409683194606337e-10,1.719297576763063,1.3754380614104504,0.7736839095433783,0.3175488308244577
0.575,6.1875e-10,6.1875,0.09,1.2247124306063967e-10,1.6e-10,3e-11,-1.250958564645344,1.250958564645344,pass,3.910283250517548e-10,1.75425398014875,1.403403184119,0.7894142910669375,0.31320299634158194
0.575,6.275000000000001e-10,6.275,0.05,2.1453444278118296e-10,1.6e-10,3e-11,1.8178147593727656,1.8178147593727656,pass,4.933960753729126e-10,1.0398764095000186,0.8319011276000149,0.4679443842750084,0.4348118144617104
0.575,6.275000000000001e-10,6.275,0.052000000000000005,2.074360141703581e-10,1.6e-10,3e-11,1.5812004723452704,1.5812004723452704,pass,4.867108758175965e-10,1.0770544845424275,0.861643587633942,0.4846745180440924,0.42619966899629835
0.575,6.275000000000001e-10,6.275,0.054,2.007701386912371e-10,1.6e-10,3e-11,1.3590046230412374,1.3590046230412374,pass,4.803635398984703e-10,1.1140836103608724,0.891266888288698,0.5013376246623926,0.41795457401632086
0.575,6.275000000000001e-10,6.275,0.056,1.9449829695945597e-10,1.6e-10,3e-11,1.1499432319818659,1.1499432319818659,pass,4.743253964945442e-10,1.150969870315808,0.9207758962526464,0.5179364416421136,0.410052462712047
0.575,6.275000000000001e-10,6.275,0.058,1.885864747176138e-10,1.6e-10,3e-11,0.9528824905871272,0.9528824905871272,pass,4.685711230086544e-10,1.1877188911252936,0.9501751129002349,0.5344735010063821,0.40247139752598593
0.575,6.275000000000001e-10,6.275,0.06,1.8300451282416087e-10,1.6e-10,3e-11,0.7668170941386959,0.7668170941386959,pass,4.630782545660214e-10,1.2243358916988816,0.9794687133591053,0.5509511512644967,0.39519133325676337
0.575,6.275000000000001e-10,6.275,0.062,1.7772556823071692e-10,1.6e-10,3e-11,0.5908522743572311,0.5908522743572311,pass,4.5782677881581065e-10,1.2608257252956485,1.008660580236519,0.5673715763830418,0.3881939118773524
0.575,6.275000000000001e-10,6.275,0.064,1.7272566417521155e-10,1.6e-10,3e-11,0.42418880584038526,0.42418880584038526,pass,4.527987991722182e-10,1.2971929161049403,1.0377543328839522,0.5837368122472232,0.3814622841115725
0.575,6.275000000000001e-10,6.275,0.066,1.679833126178725e-10,1.6e-10,3e-11,0.2661104205957506,0.2661104205957506,pass,4.4797825319324416e-10,1.3334416911389413,1.066753352911153,0.6000487610125236,0.3749809536968966
0.575,6.275000000000001e-10,6.275,0.068,1.634791955778699e-10,1.6e-10,3e-11,0.11597318592899684,0.11597318592899684,pass,4.4335067569916287e-10,1.3695760081617583,1.0956608065294067,0.6163092036727913,0.36873564096877404
0.575,6.275000000000001e-10,6.275,0.07,1.5919589480059815e-10,1.6e-10,3e-11,-0.026803506646727884,0.026803506646727884,pass,4.3890299843709117e-10,1.4055995802496892,1.1244796641997514,0.6325198111123602,0.3627131629710568
0.575,6.275000000000001e-10,6.275,0.072,1.5511766132062187e-10,1.6e-10,3e-11,-0.1627446226459375,0.1627446226459375,pass,4.3462337978638423e-10,1.4415158974736497,1.1532127179789198,0.6486821538631424,0.35690132775844136
0.575,6.275000000000001e-10,6.275,0.074,1.512302181430406e-10,1.6e-10,3e-11,-0.2923260618986461,0.2923260618986461,pass,4.305010593034472e-10,1.4773282461115502,1.1818625968892402,0.6647977107501977,0.35128884093277685
0.575,6.275000000000001e-10,6.275,0.076,1.475205905629852e-10,1.6e-10,3e-11,-0.41598031456716006,0.41598031456716006,pass,4.2652623291937953e-10,1.5130397257311434,1.2104317805849147,0.6808678765790146,0.34586522276314247
