Z,N,A,symbol,parity,is_magic_any,A13,I_asym,radius_rms_obs_fm,sigma_radius_rms_obs_fm,weight,radius_source_merge,n_iaea_measurements,J_from_obs_radius_MeV,J_stored_MeV,J_rel_diff,B_obs_MeV,C_required,radius_pred_a13_fm,radius_pred_a13_i_fm,resid_radius_a13_fm,resid_radius_a13_i_fm,A_band,neutron_skin_proxy_fm,B_pred_from_radius_a13_MeV,B_pred_from_radius_a13_i_MeV,resid_B_from_radius_a13_MeV,resid_B_from_radius_a13_i_MeV
18,18,36,Ar,ee,False,3.3019272488946263,0.0,3.3904999999999994,0.0023,189035.91682419658,main,1,1.06648794763708,1.0664879476370794,6.24605103368478e-16,306.7167456,143.79756765163847,3.1458416280641432,3.3134705814657526,0.24465837193585616,0.07702941853424683,A_17_40,0.0,383.49586573011646,329.0673077763508,76.77912013011644,22.350562176350763
17,20,37,Cl,oe,True,3.332221851645953,0.08108108108108109,3.384,0.017,3460.207612456747,main,1,1.072836723313797,1.072836723313797,0.0,317.1004192,147.7859642148223,3.174704172650095,3.2023194457299686,0.20929582734990504,0.18168055427003127,A_17_40,0.14155164653665514,383.88083535774484,374.3218271012995,66.78041615774487,57.22140790129953
18,19,37,Ar,eo,False,3.332221851645953,0.02702702702702703,3.3908,0.0022,206611.57024793388,main,1,1.0661958359589034,1.0661958359589034,0.0,315.5042022,147.95790396060087,3.174704172650095,3.2966872100877387,0.21609582734990518,0.09411278991226135,A_17_40,0.04718388217888505,384.32745675099665,343.8167916193071,68.82325455099664,28.312589419307074
19,18,37,K,oe,False,3.332221851645953,-0.02702702702702703,3.4194,0.029199999999999997,1172.8279226871837,preliminary,1,1.0387121068625667,1.3083488461901536,-0.20608933168914056,308.574376,117.92511488757495,3.174704172650095,3.3910549744455087,0.24469582734990514,0.028345025554491254,A_17_40,0.0,306.31590661002707,251.40399318410144,-2.258469389972902,-57.170382815898535
18,20,38,Ar,ee,True,3.361975406798963,0.05263157894736842,3.4028,0.0019,277008.3102493075,main,1,1.0545767436681994,1.0545767436681994,0.0,327.34266660000003,155.2009697565413,3.203051245534446,3.281844261862552,0.19974875446555407,0.12095573813744798,A_17_40,0.09188440213782877,392.84043765234406,365.56916152879853,65.49777105234404,38.2264949287985
19,19,38,K,oo,False,3.361975406798963,0.0,3.4264000000000006,0.0051,38446.75124951941,main,1,1.0320939479876658,1.0320939479876665,-6.4541974698514e-16,320.64625340000003,155.33772580741444,3.203051245534446,3.3737286640003807,0.22334875446555458,0.05267133599961982,A_17_40,0.0,393.18659081724303,336.44480924934095,72.540337417243,15.798555849340914
18,21,39,Ar,eo,False,3.3912114430141664,0.07692307692307693,3.4093,0.0031,104058.2726326743,main,1,1.0483360259206262,1.0483360259206262,0.0,333.9413532,159.27209641905603,3.2309052631528434,3.268774319842365,0.17839473684715657,0.1405256801576349,A_17_40,0.1342925877399036,393.02076349360766,379.6626839506761,59.07941029360768,45.721330750676145
19,20,39,K,oe,True,3.3912114430141664,0.02564102564102564,3.4349,0.0019,277008.3102493075,main,1,1.0241142760230202,1.0241142760230202,0.0,333.7240062,162.93299195865254,3.2309052631528434,3.3583027116689674,0.2039947368471564,0.07659728833103241,A_17_40,0.0447641959133012,402.0544108957048,357.9013453245876,68.33040469570477,24.177339124587604
20,19,39,Ca,eo,True,3.3912114430141664,-0.02564102564102564,3.4595,0.0025,160000.0,main,1,1.0013661255384048,1.0013661255384048,0.0,326.41717289999997,162.9859272124345,3.2309052631528434,3.44783110349557,0.22859473684715637,0.011668896504429593,A_17_40,0.0,402.1850342398113,329.91380372733533,75.7678613398113,3.496630827335366
18,22,40,Ar,ee,False,3.4199518933533937,0.1,3.4274,0.0026,147928.99408284025,main,1,1.0311519452602522,1.0311519452602522,0.0,343.8103760000001,166.71179140006657,3.258287121767905,3.2573274686888656,0.1691128782320952,0.17007253131113442,A_17_40,0.1745803640618747,401.2207651433361,401.57250303525404,57.41038914333603,57.76212703525397
19,21,40,K,oo,False,3.4199518933533937,0.05,3.4381,0.0028,127551.02040816327,main,1,1.0211261752210317,1.0211261752210317,0.0,341.52362800000003,167.22890681265432,3.258287121767905,3.344617650719803,0.17981287823209513,0.09348234928019705,A_17_40,0.08729018203093734,402.4652928384886,371.9569512167927,60.94166483848858,30.433323216792644
20,20,40,Ca,ee,True,3.4199518933533937,0.0,3.4776,0.0019,277008.3102493075,main,1,0.9849519645763153,0.9849519645763153,0.0,342.052184,173.63901809523088,3.258287121767905,3.43190783275074,0.219312878232095,0.04569216724925962,A_17_40,0.0,417.8923345123283,356.6254470159178,75.84015051232831,14.573263015917803
18,23,41,Ar,eo,False,3.4482172403827303,0.12195121951219512,3.4251,0.003,111111.11111111111,main,1,1.0333198381894968,1.0333198381894968,0.0,349.9093052999999,169.3131653763098,3.285216335712983,3.2473691106753733,0.13988366428701715,0.17773088932462677,A_41_100,0.2129028830022862,397.58372764573306,411.5641378539202,47.67442234573315,61.6548325539203
19,22,41,K,oe,False,3.4482172403827303,0.07317073170731707,3.4518,0.0055,33057.85123966943,main,1,1.008431618881706,1.008431618881706,0.0,351.6189971,174.33953404293575,3.285216335712983,3.3325302638762877,0.1665836642870171,0.11926973612371228,A_41_100,0.1277417298013717,409.38672233050715,392.0763589981447,57.76772523050715,40.45736189814471
20,21,41,Ca,eo,True,3.4482172403827303,0.024390243902439025,3.478,0.0019,277008.3102493075,main,1,0.9845922757654905,0.9845922757654905,0.0,350.4150075,177.94929745287865,3.285216335712983,3.417691417077202,0.19278366428701732,0.06030858292279806,A_41_100,0.04258057660045724,417.8632231935941,370.25338097825346,67.44821569359408,19.83837347825346
18,24,42,Ar,ee,False,3.4760266448864496,0.14285714285714285,3.4414,0.0041,59488.39976204639,main,1,1.0180538274342443,1.0180538274342443,0.0,359.33579220000007,176.48172548283526,3.3117111600216536,3.238778098043819,0.12968883997834624,0.20262190195618057,A_41_100,0.24940052008839236,404.5113074897863,432.3678974544879,45.17551528978623,73.03210525448782
19,23,42,K,oo,False,3.4760266448864496,0.09523809523809523,3.4517,0.007,20408.16326530612,main,1,1.0085237057024643,1.0085237057024643,0.0,359.1527982,178.05867931970934,3.3117111600216536,3.32191160473995,0.13998883997834666,0.12978839526005004,A_41_100,0.16626701339226158,408.12582143824045,404.3420632749337,48.973023238240444,45.1892650749337
20,22,42,Ca,ee,True,3.4760266448864496,0.047619047619047616,3.5081,0.0021,226757.3696145125,main,1,0.9578991478366762,0.9578991478366762,0.0,361.8957132,188.9007386723889,3.3117111600216536,3.4050451114360807,0.19638883997834666,0.10305488856391953,A_41_100,0.08313350669613079,432.97675482885285,397.60469740596926,71.08104162885286,35.70898420596927
21,21,42,Sc,oo,False,3.4760266448864496,0.0,3.5702,0.0238,1765.4120471718097,main,1,0.9050926466759822,0.9050926466759822,0.0,354.68707259999996,195.93964988148656,3.3117111600216536,3.4881786181322116,0.25848883997834626,0.08202138186778818,A_41_100,0.0,449.1105452748984,382.27179298503444,94.42347267489845,27.584720385034473
18,25,43,Ar,eo,False,3.503398060386724,0.16279069767441862,3.4354,0.0039,65746.21959237344,main,1,1.023646809533804,1.023646809533804,0.0,364.9942426,178.28133649252914,3.337788699533957,3.231445129742102,0.09761130046604283,0.20395487025789816,A_41_100,0.28420059265886577,399.020620588018,439.7112598160097,34.026377988018,74.71701721600971
19,24,43,K,oe,False,3.503398060386724,0.11627906976744186,3.4556,0.0086,13520.82206598161,main,1,1.0049385432417801,1.0049385432417801,0.0,368.7774772,183.48260183671508,3.337788699533957,3.3126452990732065,0.11781130046604282,0.14295470092679352,A_41_100,0.20300042332776125,410.6618398334604,420.19934103075366,41.8843626334604,51.42186383075364
20,23,43,Ca,eo,True,3.503398060386724,0.06976744186046512,3.4954,0.0019,277008.3102493075,main,1,0.9690722902006405,0.9690722902006405,0.0,369.82860790000007,190.81579962596462,3.337788699533957,3.3938454684043107,0.15761130046604288,0.10155453159568939,A_41_100,0.12180025399665674,427.07464663830314,405.7640624881827,57.24603873830307,35.93545458818261
21,22,43,Sc,oe,False,3.503398060386724,0.023255813953488372,3.5575,0.014700000000000001,4627.701420704336,main,1,0.9156498426153732,0.9156498426153732,0.0,366.8255395,200.30885302848694,3.337788699533957,3.4750456377354153,0.21971130046604292,0.0824543622645848,A_41_100,0.04060008466555225,448.3215372802093,395.51063323233905,81.49599778020934,28.685093732339055
18,26,44,Ar,ee,False,3.530348335326063,0.18181818181818182,3.4454000000000002,0.0046,47258.979206049145,main,1,1.0143421601543552,1.0143421601543552,0.0,373.72900839999994,184.2223576426758,3.3634650062485676,3.225271370078682,0.08193499375143265,0.2201286299213181,A_41_100,0.31741884374886303,402.762885546897,456.93281155458124,29.033877146897055,83.2038031545813
19,25,44,K,oo,False,3.530348335326063,0.13636363636363635,3.4563000000000006,0.0101,9802.96049406921,main,1,1.004296402908052,1.0042964029080528,-6.632840791286604e-16,376.0549012000001,187.2230648795968,3.3634650062485676,3.3046260810158983,0.092834993751433,0.15167391898410232,A_41_100,0.23806413281164726,409.3232917912245,431.91668077879757,33.26839059122443,55.861779578797496
20,24,44,Ca,ee,True,3.530348335326063,0.09090909090909091,3.5179,0.0021,226757.3696145125,main,1,0.9493654878519079,0.9493654878519079,0.0,380.95978360000004,200.6391576662339,3.3634650062485676,3.383980791953114,0.15443499375143244,0.13391920804688606,A_41_100,0.15870942187443152,438.65471666632953,430.5136638375853,57.6949330663295,49.55388023758525
21,23,44,Sc,oo,False,3.530348335326063,0.045454545454545456,3.5432,0.0016,390625.0,main,1,0.9276845404832038,0.9276845404832038,0.0,376.52474199999995,202.937919933364,3.3634650062485676,3.4633355028903297,0.17973499375143254,0.07986449710967047,A_41_100,0.07935471093721576,443.6804699773987,405.00936552283974,67.15572797739873,28.484623522839797
22,22,44,Ti,ee,False,3.530348335326063,0.0,3.6115000000000004,0.0051,38446.75124951941,main,1,0.8715952595958857,0.8715952595958861,-5.095131082470136e-16,375.47494600000005,215.39524330024952,3.3634650062485676,3.5426902138275453,0.2480349937514328,0.06880978617245503,A_41_100,0.0,470.91575004676696,399.8237490621982,95.44080404676691,24.348803062198158
19,26,45,K,oe,False,3.5568933044900626,0.15555555555555556,3.4605,0.0118,7181.8442976156275,main,1,1.0004521684095626,1.0004521684095626,0.0,384.9603615,192.39318662879137,3.3887551664238846,3.2977585273476064,0.0717448335761155,0.1627414726523937,A_41_100,0.2715694552073606,411.0243746006082,446.63602836939094,26.064013100608236,61.675666869390966
20,25,45,Ca,eo,True,3.5568933044900626,0.1111111111111111,3.4944,0.0021,226757.3696145125,main,1,0.9699575804283572,0.9699575804283572,0.0,388.3746015,200.20184868728185,3.3887551664238846,3.3753498002639954,0.10564483357611554,0.11905019973600472,A_41_100,0.19397818229097186,427.7066204498396,432.97426689525344,39.33201894983961,44.59966539525345
21,24,45,Sc,oe,False,3.5568933044900626,0.06666666666666667,3.5459,0.0025,160000.0,main,1,0.9254002042625543,0.9254002042625543,0.0,387.85234500000007,209.55924972432723,3.3887551664238846,3.452941073180384,0.15714483357611542,0.09295892681961604,A_41_100,0.11638690937458311,447.6975565974874,422.2121958507871,59.84521159748732,34.35985085078704
22,23,45,Ti,eo,False,3.5568933044900626,0.022222222222222223,3.5939,0.0032,97656.25,main,1,0.8857158605082317,0.8857158605082317,0.0,385.00794449999995,217.3428080417793,3.3887551664238846,3.5305323460967726,0.20514483357611546,0.06336765390322752,A_41_100,0.03879563645819437,464.32617139230746,407.942684949978,79.31822689230751,22.93474044997805
18,28,46,Ar,ee,True,3.583047871015946,0.21739130434782608,3.4377,0.0044,51652.89256198347,main,1,1.0214992105054912,1.0214992105054912,0.0,386.969641,189.41259915830344,3.413673378709949,3.2160514532516067,0.024026621290051065,0.2216485467483933,A_41_100,0.37952253056929275,395.55332211673147,473.77831440347745,8.58368111673144,86.80867340347743
19,27,46,K,oo,False,3.583047871015946,0.17391304347826086,3.4558000000000004,0.0126,6298.815822625346,main,1,1.0047550326905388,1.0047550326905395,-6.629813169398281e-16,391.8299688,194.98781098451192,3.413673378709949,3.291955959365465,0.042126621290051514,0.1638440406345354,A_41_100,0.3036180244554342,407.1961250198169,455.064157329388,15.3661562198169,63.23418852938801
20,26,46,Ca,ee,True,3.583047871015946,0.13043478260869565,3.4953,0.002,250000.0,main,1,0.9691607828506316,0.9691607828506316,0.0,398.7733008,205.7312408097406,3.413673378709949,3.367860465479324,0.08162662129005094,0.12743953452067602,A_41_100,0.22771351834157566,429.6317991892291,447.98581551197793,30.858498389229112,49.21251471197792
21,25,46,Sc,oo,False,3.583047871015946,0.08695652173913043,3.5243,0.0089,12624.668602449186,main,1,0.943833563695345,0.943833563695345,0.0,396.612989,210.10748306468398,3.413673378709949,3.443764971593182,0.1106266212900513,0.08053502840681803,A_41_100,0.1518090122277171,438.7707750019402,426.8786058533419,42.15778600194017,30.265616853341896
22,24,46,Ti,ee,False,3.583047871015946,0.043478260869565216,3.6069999999999998,0.0022,206611.57024793388,main,1,0.8751840752379665,0.8751840752379659,6.342797224248411e-16,398.19726579999997,227.49343656174764,3.413673378709949,3.519669477707041,0.19332662129005085,0.08733052229295879,A_41_100,0.07590450611385854,475.0781362571593,431.25147355534295,76.88087045715935,33.054207755342986
19,28,47,K,oe,True,3.6088260801386944,0.19148936170212766,3.4534,0.013800000000000002,5250.997689561015,main,1,1.006959372758172,1.006959372758172,0.0,400.19933649999996,198.71672449098423,3.4382330244085124,3.287139487162257,0.015166975591487386,0.1662605128377428,A_41_100,0.3343028247993345,405.78040526187596,465.8108879001991,5.581068761875997,65.61155140019912
20,27,47,Ca,eo,True,3.6088260801386944,0.14893617021276595,3.4782999999999995,0.0024,173611.11111111115,main,1,0.9843225953601659,0.9843225953601653,5.639528290107595e-16,406.0496756,206.25843474182656,3.4382330244085124,3.3614290037843313,0.040066975591487086,0.11687099621566821,A_41_100,0.26001330817726015,421.1806099995164,451.7792027420788,15.130934399516377,45.72952714207878
22,25,47,Ti,eo,False,3.6088260801386944,0.06382978723404255,3.5962,0.0019,277008.3102493075,main,1,0.8838576389969909,0.8838576389969909,0.0,407.07792750000004,230.2847820390824,3.4382330244085124,3.51000803702848,0.15796697559148765,0.08619196297152021,A_41_100,0.11143427493311148,470.24251441755837,440.41120440761637,63.164586917558324,33.33327690761632
19,29,48,K,oo,False,3.634241185664279,0.20833333333333334,3.4689,0.0023,189035.91682419658,preliminary,1,0.9928077878399801,1.0067086243979446,-0.013808202513689383,404.84315520000007,201.0726566697061,3.4624467308040097,3.283237175321925,0.00645326919599043,0.18566282467807493,A_41_100,0.36370909179557226,401.6126042518919,473.01591806692375,-3.230550948108146,68.17276286692368
20,28,48,Ca,ee,True,3.634241185664279,0.16666666666666666,3.4771,0.002,250000.0,main,1,0.9854017603775996,0.9854017603775996,0.0,416.0011968,211.08202437176033,3.4624467308040097,3.3559789936810396,0.014653269195990415,0.1211210063189605,A_41_100,0.2909672734364578,421.6048214748437,464.65119295487574,5.603624674843672,48.64999615487574
22,26,48,Ti,ee,False,3.634241185664279,0.08333333333333333,3.5921,0.0017,346020.76124567474,main,1,0.8871728455121077,0.8871728455121077,0.0,418.7045856,235.97689430987305,3.4624467308040097,3.5014626303992684,0.12965326919599018,0.09063736960073143,A_41_100,0.1454836367182289,471.32860646854897,454.8324260315877,52.624020868548996,36.12784043158774
19,30,49,K,oe,False,3.6593057100229713,0.22448979591836735,3.4912999999999994,0.0046,47258.979206049145,preliminary,1,0.9727071230383565,0.9850491700872597,-0.012529371551889002,410.2414897,208.23401620837828,3.486326428378085,3.280183312500482,0.004973571621914363,0.2111166874995174,A_41_100,0.3919151029960452,406.9453748241828,491.230669361192,-3.2961148758171817,80.989179661192
22,27,49,Ti,eo,False,3.6593057100229713,0.10204081632653061,3.5733,0.0021,226757.3696145125,main,1,0.9025342293074955,0.9025342293074955,0.0,426.8469625,236.47134293594326,3.486326428378085,3.493955186861961,0.0869735716219151,0.07934481313803898,A_41_100,0.178143228634566,462.12871959376565,458.92070565453025,35.281757093765634,32.073743154530234
19,31,50,K,oo,False,3.6840314986403864,0.24,3.5045999999999995,0.0067,22276.676319893068,preliminary,1,0.9609654376721023,0.9641390795050944,-0.0032916846754320367,414.42916500000007,214.92187891228937,3.5098834026104573,3.277917770186668,-0.005283402610457788,0.2266822298133313,A_41_100,0.4189928737484992,411.07699611551334,508.0574965835174,-3.35216888448673,93.62833158351731
20,30,50,Ca,ee,True,3.6840314986403864,0.2,3.5168,0.0064,24414.0625,main,1,0.9503195473319379,0.9503195473319379,0.0,427.50819499999994,224.9286548931079,3.5098834026104573,3.347749915811418,0.006916597389542645,0.1690500841885818,A_41_100,0.3491607281237494,430.2167664907505,498.8660677130599,2.7085714907505576,71.35787271305998
22,28,50,Ti,ee,True,3.6840314986403864,0.12,3.5704,0.0022,206611.57024793388,main,1,0.9049273688571223,0.9049273688571223,0.0,437.786135,241.89020581447429,3.5098834026104573,3.4874142070609175,0.060516597389542515,0.08298579293908226,A_41_100,0.2094964368742496,462.6588028134514,472.2493288260812,24.872667813451415,34.46319382608118
24,26,50,Cr,ee,False,3.6840314986403864,0.04,3.6587999999999994,0.0065,23668.63905325444,main,1,0.8347516504521736,0.8347516504521729,7.980023931839594e-16,435.05093999999997,260.5870499113953,3.5098834026104573,3.6270784983104174,0.1489165973895421,0.03172150168958199,A_41_100,0.06983214562474988,498.4199014372866,447.8368035092802,63.36896143728666,12.785863509280205
25,25,50,Mn,oo,False,3.6840314986403864,0.0,3.712,0.0196,2603.082049146189,main,1,0.7951699761169032,0.7951699761169032,0.0,426.63411500000007,268.26598577288195,3.5098834026104573,3.6969106439351673,0.2021165973895429,0.01508935606483286,A_41_100,0.0,513.1072562253576,432.5531769022974,86.4731412253575,5.919061902297358
19,32,51,K,oe,False,3.708429769266189,0.2549019607843137,3.5196,0.0087,13211.784912141633,preliminary,1,0.9478929159129208,0.9439410929525235,0.004186514380930836,419.28808499999997,222.0944125276515,3.533128340975807,3.276385438261528,-0.01352834097580713,0.24321456173847222,A_41_100,0.4450087711381119,415.87424501306504,525.7478904085174,-3.4138399869349314,106.45980540851741
23,28,51,V,oe,True,3.708429769266189,0.09803921568627451,3.6002,0.0022,206611.57024793388,main,1,0.8806352303282734,0.8806352303282734,0.0,445.8463452,253.13905794672917,3.533128340975807,3.550236989731135,0.06707165902419288,0.04996301026886485,A_41_100,0.17115721966850458,474.0056870805227,466.6581375697734,28.15934188052273,20.8117923697734
25,26,51,Mn,oe,False,3.708429769266189,0.0196078431372549,3.7026,0.0212,2224.9911000355996,main,1,0.8020246092761201,0.8020246092761201,0.0,440.32177020000006,274.50639613005103,3.533128340975807,3.687162765465939,0.1694716590241927,0.015437234534060984,A_41_100,0.034231443933700915,514.0162642661215,446.57256718865995,73.69449406612148,6.250796988659886
24,28,52,Cr,ee,True,3.7325111568172478,0.07692307692307693,3.6452,0.0042,56689.34240362813,main,1,0.8451826717270472,0.8451826717270472,0.0,456.35171920000005,269.9722405971069,3.556071375667146,3.611267196245918,0.08912862433285396,0.03393280375408203,A_41_100,0.1342925877399036,495.04545264536125,470.71310352772656,38.693733445361204,14.361384327726512
