Z,N,A,symbol,parity,is_magic_any,B_obs_MeV,B_pred_before_MeV,resid_before_MeV,delta_n_3pt_MeV,delta_p_3pt_MeV,pairing_correction_MeV,B_pred_after_MeV,resid_after_MeV,abs_resid_before_MeV,abs_resid_after_MeV
11,14,25,Na,oe,False,202.53494750000002,74.68216485988995,-127.85278264011006,1.718472200000022,1.7252791999999744,0.555945087464687,74.12621977242526,-128.40872772757476,127.85278264011006,128.40872772757476
12,13,25,Mg,eo,False,205.58757,71.25145677565696,-134.33611322434302,1.8812779000000148,2.878762699999996,2.385108663015361,68.8663481126416,-136.7212218873584,134.33611322434302,136.7212218873584
13,12,25,Al,oe,False,200.528415,89.49558742041171,-111.03282757958829,2.786498899999984,1.6213165000000203,-1.2091204105538362,90.70470783096555,-109.82370716903445,111.03282757958829,109.82370716903445
14,11,25,Si,eo,False,187.0027725,89.49558742041171,-97.50718507958828,2.0252301999999958,1.6338052999999775,-0.0615744741252664,89.55716189453697,-97.44561060546302,97.50718507958828,97.44561060546302
15,10,25,P,oe,False,169.85,89.49558742041171,-80.35441257958828,2.295999999999978,0.981794800000003,-1.631719374167478,91.12730679457918,-78.72269320542081,80.35441257958828,78.72269320542081
8,18,26,O,ee,True,168.93445400000002,90.1632067654573,-78.77124723454271,1.339381500000016,5.896460300000015,8.600910813836606,81.5622959516207,-87.37215804837932,78.77124723454271,87.37215804837932
9,17,26,F,oo,False,184.1384922,90.1632067654573,-93.9752854345427,0.44083274999999844,1.4846841500000068,2.0125459106805264,88.15066085477677,-95.98783134522323,93.9752854345427,95.98783134522323
10,16,26,Ne,ee,False,201.549686,81.5619848259,-119.98770117410001,2.0265896500000196,2.427074300000001,1.359841390968945,80.20214343493106,-121.34754256506895,119.98770117410001,121.34754256506895
11,15,26,Na,oo,False,208.1092338,76.67261326307641,-131.43662053692358,0.5770204000000092,1.4502674499999983,1.7495073366486356,74.92310592642778,-133.18612787357222,131.43662053692358,133.18612787357222
12,14,26,Mg,ee,False,216.68064859999998,73.86194082800046,-142.81870777199953,2.32485484999998,2.937205299999988,1.8343810730044066,72.02755975499605,-144.65308884500394,142.81870777199953,144.65308884500394
13,13,26,Al,oo,False,211.89389780000002,90.1632067654573,-121.73069103454272,0.8462792499999665,0.5785041999999834,-0.2127240986938559,90.37593086415116,-121.51796693584886,121.73069103454272,121.51796693584886
14,12,26,Si,ee,False,206.0424158,90.1632067654573,-115.87920903454268,2.8624125499999877,2.3535013999999848,-0.007501823704041399,90.17070858916135,-115.87170721083864,115.87920903454268,115.87170721083864
15,11,26,P,oo,False,187.14800000000002,90.1632067654573,-96.98479323454272,1.2017068999999765,0.3133862499999651,-1.2137594054060483,91.37696617086335,-95.77103382913667,96.98479323454272,95.77103382913667
16,10,26,S,ee,False,169.65,90.1632067654573,-79.4867932345427,nan,nan,0.0,90.1632067654573,-79.4867932345427,79.4867932345427,79.4867932345427
8,19,27,O,eo,True,166.99499999999998,90.76718417503044,-76.22781582496954,1.30422700000004,nan,-1.9276152279600713,92.69479940299051,-74.30020059700946,76.22781582496954,74.30020059700946
9,18,27,F,oe,False,185.75098739999999,90.76718417503044,-94.98380322496955,0.9057474999999755,2.153087800000023,2.5247827744102933,88.24240140062014,-97.50858599937985,94.98380322496955,97.50858599937985
10,17,27,Ne,eo,False,203.0512077,90.76718417503044,-112.28402352496956,1.1604835000000122,1.7922599999999846,1.500827505925566,89.26635666910487,-113.78485103089513,112.28402352496956,113.78485103089513
11,16,27,Na,oe,False,214.8375609,78.2393135910373,-136.5982473089627,1.593242399999994,1.751625500000003,0.7883068754962608,77.45100671554104,-137.38655418445896,136.5982473089627,137.38655418445896
12,15,27,Mg,eo,False,223.1240175,90.76718417503044,-132.35683332496956,1.0306501999999824,2.7308440000000047,3.376893168056327,87.39029100697411,-135.7337264930259,132.35683332496956,135.7337264930259
13,14,27,Al,oe,False,224.95193909999998,74.92518119492145,-150.0267579050785,2.666433599999962,1.6568082000000288,-0.9679813135731212,75.89316250849457,-149.05877659150542,150.0267579050785,149.05877659150542
14,13,27,Si,eo,False,219.357234,90.76718417503044,-128.59004982496958,1.9323969000000005,2.705506299999996,1.9986684301643778,88.76851574486606,-130.58871825513393,128.59004982496958,130.58871825513393
15,12,27,P,oe,False,206.8494138,90.76718417503044,-116.08222962496957,2.570634999999996,0.8748694999999884,-2.2294876017866585,92.9966717768171,-113.85274202318291,116.08222962496957,113.85274202318291
16,11,27,S,eo,False,187.92,90.76718417503044,-97.15281582496955,1.6080754000000184,2.127999999999986,1.4417425028134057,89.32544167221702,-98.59455832778296,97.15281582496955,98.59455832778296
8,20,28,O,ee,True,167.66400000000002,91.31250706672957,-76.35149293327045,nan,nan,0.0,91.31250706672957,-76.35149293327045,76.35149293327045,76.35149293327045
9,19,28,F,oo,False,185.55198760000002,91.31250706672957,-94.23948053327045,0.7619613999999757,1.8679882499999536,2.225718475271225,89.08678859145834,-96.46519900854167,94.23948053327045,96.46519900854167
10,18,28,Ne,ee,False,206.8736964,84.99743296466198,-121.87626343533802,1.4256167000000204,2.606995799999993,2.5709118680269025,82.42652109663508,-124.44717530336492,121.87626343533802,124.44717530336492
11,17,28,Na,oo,False,218.3794032,79.3133154634204,-139.06608773657962,0.4305841500000014,0.7924102999999718,0.7854915481864188,78.52782391523398,-139.85157928476605,139.06608773657962,139.85157928476605
12,16,28,Mg,ee,False,231.6286868,91.31250706672957,-140.31617973327042,2.4204684000000043,3.1571681999999868,2.0877633831408025,89.22474368358877,-142.40394311641123,140.31617973327042,142.40394311641123
13,15,28,Al,oo,False,232.6771132,91.31250706672957,-141.36460613327046,0.8515944999999903,1.3901189999999986,1.235764507005268,90.0767425597243,-142.6003706402757,141.36460613327046,142.6003706402757
14,14,28,Si,ee,False,236.53684600000003,73.56463151435213,-162.9722144856479,4.35300555000002,4.417942850000017,1.4938286423005511,72.07080287205157,-164.46604312794847,162.9722144856479,164.46604312794847
15,13,28,P,oo,False,221.4095576,91.31250706672957,-130.09705053327042,1.658082900000025,0.5916070999999903,-1.389038235889893,92.70154530261946,-128.70801229738055,130.09705053327042,128.70801229738055
16,12,28,S,ee,False,209.4061508,91.31250706672957,-118.09364373327044,3.1236031000000253,2.6109439000000094,0.0684143789865983,91.24409268774296,-118.16205811225704,118.09364373327044,118.16205811225704
17,11,28,Cl,oo,False,184.43599999999998,91.31250706672957,-93.12349293327041,nan,0.5260000000000105,0.943843263555026,90.36866380317454,-94.06733619682544,93.12349293327041,94.06733619682544
9,20,29,F,oe,True,186.8769106,91.80367041619667,-95.07324018380334,1.0259167999999903,2.473064899999997,2.9213356567562494,88.88233475944041,-97.99457584055959,95.07324018380334,97.99457584055959
10,19,29,Ne,eo,False,207.84495169999997,91.80367041619667,-116.0412812838033,1.1098720000000242,2.539430399999958,2.9163367970587752,88.88733361913789,-118.95761808086208,116.0412812838033,118.95761808086208
11,18,29,Na,oe,False,222.78241380000003,78.42230900415869,-144.36010479584132,1.063184700000022,1.470809399999979,1.0678285733935822,77.35448043076511,-145.42793336923492,144.36010479584132,145.42793336923492
12,17,29,Mg,eo,False,235.29241929999998,91.80367041619667,-143.4887488838033,1.3382991000000288,2.1861441999999727,1.9447979190303843,89.85887249716629,-145.4335468028337,143.4887488838033,145.4335468028337
13,16,29,Al,oe,False,242.10547630000002,91.80367041619667,-150.30180588380335,1.8503462000000184,1.5186905999999851,-0.009659630770138872,91.81333004696681,-150.2921462530332,150.30180588380335,150.2921462530332
14,15,29,Si,eo,False,245.0104469,76.62435786945451,-168.3860890305455,1.067799600000015,3.369294299999993,4.4676089753419825,72.15674889411252,-172.85369800588748,168.3860890305455,172.85369800588748
15,14,29,P,oe,False,239.28586720000004,91.80367041619667,-147.48219678380337,3.278492400000033,0.8231772999999833,-3.368438709628056,95.17210912582472,-144.11375807417534,147.48219678380337,144.11375807417534
16,13,29,S,eo,False,224.64509539999997,91.80367041619667,-132.8414249838033,1.8986015000000407,1.8577695999999833,0.5274564087269278,91.27621400746973,-133.36888139253023,132.8414249838033,133.36888139253023
17,12,29,Cl,oe,False,206.74099999999999,91.80367041619667,-114.93732958380332,2.440453000000005,0.9520754000000125,-1.8985451952729446,93.70221561146961,-113.03878438853037,114.93732958380332,113.03878438853037
18,11,29,Ar,eo,False,182.004,91.80367041619667,-90.20032958380332,nan,nan,0.0,91.80367041619667,-90.20032958380332,90.20032958380332,90.20032958380332
9,21,30,F,oo,False,186.15,92.24473775509085,-93.90526224490915,0.4589552999999995,nan,-0.6783245748117122,92.92306232990256,-93.22693767009744,93.90526224490915,93.22693767009744
10,20,30,Ne,ee,True,211.03595099999998,92.24473775509085,-118.79121324490913,1.510577050000009,2.9179897999999724,3.0033836226437325,89.24135413244711,-121.79459686755287,118.79121324490913,121.79459686755287
11,19,30,Na,oo,False,225.059055,79.33196072373372,-145.72709427626629,1.0116578000000231,0.8358441499999856,0.004615855216841602,79.32734486851687,-145.7317101314831,145.72709427626629,145.7317101314831
12,18,30,Mg,ee,False,241.63275000000002,92.24473775509085,-149.38801224490916,2.0141170500000243,2.7460141000000107,1.950574409630129,90.29416334546072,-151.3385866545393,149.38801224490916,151.3385866545393
13,17,30,Al,oo,False,247.833147,92.24473775509085,-155.58840924490914,0.7151201500000042,0.916582450000007,0.5877662591017727,91.65697149598908,-156.17617550401093,155.58840924490914,156.17617550401093
14,16,30,Si,ee,False,255.61964700000001,78.20990496223585,-177.40974203776415,2.010903749999997,3.1088095000000067,2.6063159721792943,75.60358899005656,-180.01605800994344,177.40974203776415,180.01605800994344
15,15,30,P,oo,False,250.60519200000002,92.24473775509085,-158.36045424490916,0.4958409500000016,0.2679515999999893,-0.2520339746540501,92.4967717297449,-158.10842027025512,158.36045424490916,158.10842027025512
16,14,30,S,ee,False,243.68124300000002,92.24473775509085,-151.43650524490917,2.990775150000033,2.065552850000003,-0.7139073513731424,92.95864510646399,-150.72259789353603,151.43650524490917,150.72259789353603
17,13,30,Cl,oo,False,224.16509399999998,92.24473775509085,-131.92035624490913,1.1781625500000104,0.5634536999999966,-0.7302457009354248,92.97498345602628,-131.1901105439737,131.92035624490913,131.1901105439737
18,12,30,Ar,ee,False,205.98,92.24473775509085,-113.73526224490914,2.5720000000000027,2.060999999999993,-0.10313758149860686,92.34787533658945,-113.63212466341054,113.73526224490914,113.63212466341054
9,22,31,F,oe,False,186.341,92.63939303166818,-93.70160696833183,nan,nan,0.0,92.63939303166818,-93.70160696833183,93.70160696833183,93.70160696833183
10,21,31,Ne,eo,False,211.20579619999998,92.63939303166818,-118.5664031683318,1.0481793000000152,2.6126921999999695,3.1389765036640718,89.50041652800411,-121.70537967199587,118.5664031683318,121.70537967199587
11,20,31,Na,oe,True,229.35901180000002,78.23325231442715,-151.12575948557287,1.3113803000000104,1.020421299999967,-0.10716525191193882,78.34041756633908,-151.01859423366093,151.12575948557287,151.01859423366093
12,19,31,Mg,eo,False,243.9448466,92.63939303166818,-151.3054535683318,1.7329859999999968,1.809800700000011,0.6861576403789185,91.95323539128925,-151.99161120871076,151.3054535683318,151.99161120871076
13,18,31,Al,oe,False,254.99105799999998,92.63939303166818,-162.35166496833182,1.4689660999999887,1.5288210000000078,0.572188493613675,92.0672045380545,-162.9238534619455,162.35166496833182,162.9238534619455
14,17,31,Si,eo,False,262.20703960000003,92.63939303166818,-169.56764656833184,1.3062878999999583,2.8645413000000133,3.2094110736435297,89.42998195802465,-172.77705764197538,169.56764656833184,172.77705764197538
15,16,31,P,oe,False,262.9161987,76.92276977652112,-185.99342892347886,2.1876778999999686,0.783706400000014,-1.8270676222509028,78.74983739877203,-184.16636130122797,185.99342892347886,184.16636130122797
16,15,31,S,eo,False,256.7358403,92.63939303166818,-164.09644726833181,0.994862800000007,2.2747514999999936,2.61138333392842,90.02800969773976,-166.70783060226023,164.09644726833181,166.70783060226023
17,14,31,Cl,oe,False,243.9455131,92.63939303166818,-151.30612006833184,2.7044733000000036,1.0952508000000023,-2.031849758032247,94.67124278970043,-149.27427031029958,151.30612006833184,149.27427031029958
18,13,31,Ar,eo,False,224.81199999999998,92.63939303166818,-132.17260696833182,1.3781424000000015,2.0094529999999935,1.5688595593209365,91.07053347234724,-133.74146652765273,132.17260696833182,133.74146652765273
19,12,31,K,oe,False,201.097,92.63939303166818,-108.45760696833183,nan,nan,0.0,92.63939303166818,-108.45760696833183,108.45760696833183,108.45760696833183
10,22,32,Ne,ee,False,213.472,92.9909849353804,-120.48101506461961,1.6751019000000156,3.317717700000003,3.4774832468761465,89.51350168850425,-123.95849831149576,120.48101506461961,123.95849831149576
11,21,32,Na,oo,False,231.03620800000002,92.9909849353804,-138.04522306461962,0.6270801999999946,0.5679203999999629,0.09225532565450412,92.89872960972589,-138.1374783902741,138.04522306461962,138.1374783902741
12,20,32,Mg,ee,True,249.7229152,92.9909849353804,-156.7319302646196,1.749261599999997,2.7032254999999736,2.2652452519562623,90.72573968342414,-158.99717551657585,156.7319302646196,158.99717551657585
13,19,32,Al,oo,False,259.2110368,92.9909849353804,-166.2200518646196,0.624676000000008,0.7188699000000156,0.3666692606584748,92.62431567472193,-166.58672112527807,166.2200518646196,166.58672112527807
14,18,32,Si,ee,False,271.40700799999996,92.9909849353804,-178.41602306461957,2.346004799999946,3.4336585499999757,2.6939471712573835,90.29703776412302,-181.10997023587694,178.41602306461957,181.10997023587694
15,17,32,P,oo,False,270.85184960000004,92.9909849353804,-177.86086466461964,1.0840701999999567,0.4625717999999779,-0.7721998818007724,93.76318481718117,-177.08866478281885,177.86086466461964,177.08866478281885
16,16,32,S,ee,False,271.7801632,74.41547966244937,-197.36468353755063,3.201341450000001,3.2935948000000224,1.178453343526944,73.23702631892243,-198.54313688107757,197.36468353755063,198.54313688107757
17,15,32,Cl,oo,False,258.3169856,92.9909849353804,-165.3260006646196,0.6842399999999742,0.8787068999999974,0.5654432715346558,92.42554166384573,-165.89144393615427,165.3260006646196,165.89144393615427
18,14,32,Ar,ee,False,246.40028479999998,68.81412258991212,-177.58616221008788,3.166512449999985,2.459528249999977,-0.26670161495454536,69.08082420486666,-177.3194605951333,177.58616221008788,177.3194605951333
19,13,32,K,oo,False,221.44,92.9909849353804,-128.4490150646196,1.07650000000001,0.8064999999999998,-0.14387383310429258,93.13485876848469,-128.3051412315153,128.4490150646196,128.3051412315153
10,23,33,Ne,eo,False,212.388,93.30256496697066,-119.08543503302934,1.2270000000000039,nan,-1.8134756332348145,95.11604060020548,-117.27195939979453,119.08543503302934,117.27195939979453
11,22,33,Na,oe,False,233.9675646,93.30256496697066,-140.66499963302934,1.3800196999999912,1.1250976999999835,-0.02078347041315798,93.32334843738383,-140.64421616261617,140.66499963302934,140.64421616261617
12,21,33,Mg,eo,False,252.00246059999998,93.30256496697066,-158.6998956330293,1.2156592999999987,2.8583963999999895,3.3323316230347553,89.9702333439359,-162.03222725606406,158.6998956330293,162.03222725606406
13,20,33,Al,oe,True,264.6803676,93.30256496697066,-171.37780263302935,1.4488890000000367,1.912910299999993,1.2910636585307094,92.01150130843996,-172.66886629156005,171.37780263302935,172.66886629156005
14,19,33,Si,eo,False,275.9149668,93.30256496697066,-182.61240183302934,1.5203574999999887,2.6902932000000135,2.5803544013388633,90.7222105656318,-185.1927562343682,182.61240183302934,185.1927562343682
15,18,33,P,oe,False,280.9556409,93.30256496697066,-187.65307593302933,1.9105608999999788,0.667339300000009,-1.6263022150830677,94.92886718205374,-186.02677371794624,187.65307593302933,186.02677371794624
16,17,33,S,eo,False,280.4218032,93.30256496697066,-187.11923823302934,1.3877546000000223,2.2133781999999655,1.9205720269973097,91.38199293997336,-189.03981026002663,187.11923823302934,189.03981026002663
17,16,33,Cl,oe,False,274.05693809999997,93.30256496697066,-180.7543731330293,2.115945099999948,1.193574300000023,-0.9855900370929858,94.28815500406365,-179.76878309593633,180.7543731330293,179.76878309593633
18,15,33,Ar,eo,False,261.6555447,71.2287887781821,-190.42675592181791,0.9050284999999718,2.107051900000016,2.4432395943256173,68.78554918385649,-192.86999551614352,190.42675592181791,192.86999551614352
19,14,33,K,oe,False,243.936,93.30256496697066,-150.63343503302934,2.826000000000022,1.2051423999999855,-2.014276052572853,95.31684101954352,-148.6191589804565,150.63343503302934,148.6191589804565
20,13,33,Ca,eo,True,219.681,93.30256496697066,-126.37843503302935,nan,nan,0.0,93.30256496697066,-126.37843503302935,126.37843503302935,126.37843503302935
