key,label,A,Z,N,in_domain,magic_Z,magic_N,doubly_magic,magic_any,A_bin,radii_used,r_charge_fm,sigma_r_charge_fm,R_sharp_fm,sigma_R_sharp_fm,rho_fm3,B_over_A_obs_MeV,sigma_B_over_A_obs_MeV,B_over_A_pred_mean_MeV,B_over_A_residual_mean_MeV,sigma_set_MeV,B_over_A_pred_eq19_MeV,residual_eq19_MeV,C3_frozen_eq19,C3_est_from_radii_eq19,sigma_total_eq19_MeV,sigma_final_eq19_MeV,z_final_eq19
Z79_N116,Au-195,195,79,116,1,0,0,0,0,100<=A<200,published,5.4298,0.004,7.00984165775,0.00516397779494,0.135151658072,7.9213778,5.7e-06,15.8783109155,7.95693311545,0,15.8783109155,7.95693311545,2008.63140164,1786.67823143,3.61166524638,3.61166524638,2.20312032612
Z80_N115,Hg-195,195,80,115,1,0,0,0,0,100<=A<200,published,5.4345,0.0032,7.01590933165,0.00413118223595,0.134801305552,7.909398,0.0001187,15.8751582362,7.96576023617,0,15.8751582362,7.96576023617,2008.63140164,1791.23047066,3.59294741898,3.59294741898,2.21705449795
Z81_N114,Tl-195,195,81,114,1,0,0,0,0,100<=A<200,published,5.4325,0.0039,7.01332734276,0.00503487835007,0.134950243543,7.8907293,5.71e-05,15.8369568283,7.94622752827,0,15.8369568283,7.94622752827,2008.63140164,1789.93626008,3.60090498741,3.60090498741,2.20673068466
Z82_N113,Pb-195,195,82,113,1,1,0,0,1,100<=A<200,published,5.4389,0.0045,7.02158970723,0.00580947501931,0.13447441259,7.8640647,2.61e-05,15.8296725027,7.96560780272,0,15.8296725027,7.96560780272,2008.63140164,1795.77297029,3.57556684828,3.57556684828,2.22778880684
Z84_N111,Po-195,195,84,111,1,0,0,0,0,100<=A<200,preliminary,5.5127,0.0189,7.11686509755,0.0243997950811,0.129145655489,7.7913155,3.1e-05,15.9975944446,8.2062789446,0,15.9975944446,8.2062789446,2008.63140164,1860.26553435,3.29815250277,3.29815250277,2.48814417699
Z78_N118,Pt-196,196,78,118,1,0,0,0,0,100<=A<200,published,5.4307,0.0027,7.01100355275,0.00348568501159,0.135777216287,7.9265297,2.6e-06,15.8510201177,7.92449041771,0,15.8510201177,7.92449041771,2008.63140164,1778.52988177,3.64515336714,3.64515336714,2.17397997273
Z79_N117,Au-196,196,79,117,1,0,0,0,0,100<=A<200,published,5.4332,0.0039,7.01423103887,0.00503487835007,0.135589875378,7.9148553,1.51e-05,15.8462928022,7.93143750221,0,15.8462928022,7.93143750221,2008.63140164,1781.30141712,3.63512404787,3.63512404787,2.18188909038
Z80_N116,Hg-196,196,80,116,1,0,0,0,0,100<=A<200,published,5.4385,0.0031,7.02107330945,0.00400208279108,0.135193850973,7.91437,1.5e-05,15.8485319297,7.93416192972,0,15.8485319297,7.93416192972,2008.63140164,1786.38363375,3.61390286165,3.61390286165,2.19545522762
Z81_N115,Tl-196,196,81,115,1,0,0,0,0,100<=A<200,published,5.4327,0.0042,7.01358554165,0.00542217668469,0.135627315975,7.88829,6.18e-05,15.7948519537,7.9065619537,0,15.7948519537,7.9065619537,2008.63140164,1781.87346819,3.63713874244,3.63713874244,2.17384117395
Z82_N114,Pb-196,196,82,114,1,1,0,0,1,100<=A<200,published,5.4444,0.0024,7.0286901767,0.00309838667697,0.134754805546,7.8733374,3.93e-05,15.8143246974,7.94098729736,0,15.8143246974,7.94098729736,2008.63140164,1792.26478307,3.59045700137,3.59045700137,2.21169263253
Z84_N112,Po-196,196,84,112,1,0,0,0,0,100<=A<200,published,5.5136,0.0178,7.11802699255,0.0229797011875,0.129744384563,7.8047445,2.75e-05,15.979472293,8.17472779299,0,15.979472293,8.17472779299,2008.63140164,1852.63036192,3.3287965471,3.3287965471,2.45576071632
Z79_N118,Au-197,197,79,118,1,0,0,0,0,100<=A<200,published,5.4371,0.0038,7.01926591722,0.0049057789052,0.13598860865,7.9156548,2.8e-06,15.8153333842,7.89967858422,0,15.8153333842,7.89967858422,2008.63140164,1776.39514261,3.65653484729,3.65653484729,2.16042753977
Z80_N117,Hg-197,197,80,117,1,0,0,0,0,100<=A<200,published,5.4412,0.0031,7.02455899446,0.00400208279108,0.135681433792,7.9086402,1.63e-05,15.8147125,7.90607230005,0,15.8147125,7.90607230005,2008.63140164,1780.46697539,3.64001870396,3.64001870396,2.17198672398
Z81_N116,Tl-197,197,81,116,1,0,0,0,0,100<=A<200,published,5.4388,0.0036,7.02146060778,0.00464758001545,0.135861131054,7.8935725,6.89e-05,15.7782805875,7.88470808748,0,15.7782805875,7.88470808748,2008.63140164,1778.90442631,3.64967727257,3.64967727257,2.16038501451
Z82_N115,Pb-197,197,82,115,1,1,0,0,1,100<=A<200,published,5.4446,0.0024,7.02894837559,0.00309838667697,0.135427404742,7.8712822,2.44e-05,15.7743093727,7.90302717265,0,15.7743093727,7.90302717265,2008.63140164,1784.25456804,3.62638955892,3.62638955892,2.17931003943
Z84_N113,Po-197,197,84,113,1,0,0,0,0,100<=A<200,preliminary,5.5112,0.0189,7.11492860587,0.0243997950811,0.130576786743,7.8057136,5.01e-05,15.9491136163,8.14340001627,0,15.9491136163,8.14340001627,2008.63140164,1842.18252356,3.37175879627,3.37175879627,2.41517869703
Z78_N120,Pt-198,198,78,120,1,0,0,0,0,100<=A<200,published,5.4383,0.0032,7.02081511056,0.00413118223595,0.136588448568,7.9141512,1.06e-05,15.7823812532,7.86823005319,0,15.7823812532,7.86823005319,2008.63140164,1768.54818064,3.68885277701,3.68885277701,2.13297481055
Z79_N119,Au-198,198,79,119,1,0,0,0,0,100<=A<200,published,5.44,0.0038,7.02300980112,0.0049057789052,0.13646043691,7.9085675,2.7e-06,15.778340868,7.86977336804,0,15.778340868,7.86977336804,2008.63140164,1770.68043719,3.68195458468,3.68195458468,2.13739012447
Z80_N118,Hg-198,198,80,118,1,0,0,0,0,100<=A<200,published,5.4463,0.0031,7.03114306615,0.00400208279108,0.135987433213,7.9115532,2.3e-06,15.7907875947,7.87923439466,0,15.7907875947,7.87923439466,2008.63140164,1776.63973244,3.65645663731,3.65645663731,2.15488249314
Z81_N117,Tl-198,198,81,117,1,0,0,0,0,100<=A<200,published,5.4396,0.0036,7.02249340334,0.00464758001545,0.136490542904,7.8903011,3.81e-05,15.7354147372,7.84511363721,0,15.7354147372,7.84511363721,2008.63140164,1771.45651788,3.6835743239,3.6835743239,2.12975576095
Z82_N116,Pb-198,198,82,116,1,1,0,0,1,100<=A<200,published,5.4524,0.0022,7.03901813229,0.00284018778722,0.135531526287,7.8789695,4.42e-05,15.7672002955,7.88823079545,0,15.7672002955,7.88823079545,2008.63140164,1782.78087954,3.63196543287,3.63196543287,2.17189038312
Z84_N114,Po-198,198,84,114,1,0,0,0,0,100<=A<200,published,5.5146,0.0178,7.119317987,0.0229797011875,0.130997017255,7.8175611,8.8e-05,15.9342423078,8.11668120781,0,15.9342423078,8.11668120781,2008.63140164,1836.83601541,3.39346748168,3.39346748168,2.39185471841
Z79_N120,Au-199,199,79,120,1,0,0,0,0,100<=A<200,published,5.4454,0.0039,7.02998117115,0.00503487835007,0.136742017003,7.9069379,2.7e-06,15.75245832,7.84552042005,0,15.75245832,7.84552042005,2008.63140164,1767.1292615,3.69716926035,3.69716926035,2.12203441811
Z80_N119,Hg-199,199,80,119,1,0,0,0,0,100<=A<200,published,5.4474,0.0031,7.03256316004,0.00400208279108,0.136591458771,7.9052794,2.7e-06,15.7464894267,7.84121002666,0,15.7464894267,7.84121002666,2008.63140164,1769.45363952,3.68901294161,3.68901294161,2.12555774424
Z81_N118,Tl-199,199,81,118,1,0,0,0,0,100<=A<200,published,5.4479,0.0031,7.03320865727,0.00400208279108,0.136553853752,7.8938773,0.0001404,15.7277254108,7.83384811082,0,15.7277254108,7.83384811082,2008.63140164,1770.42118797,3.68698171858,3.68698171858,2.12473201897
Z82_N117,Pb-199,199,82,117,1,1,0,0,1,100<=A<200,published,5.4529,0.0022,7.03966362951,0.00284018778722,0.136178561669,7.8757366,3.43e-05,15.7252896387,7.84955303873,0,15.7252896387,7.84955303873,2008.63140164,1775.12217439,3.66672760351,3.66672760351,2.14075161493
Z84_N115,Po-199,199,84,115,1,0,0,0,0,100<=A<200,preliminary,5.5123,0.0189,7.11634869977,0.0243997950811,0.131823490287,7.8176582,2.73e-05,15.8986882346,8.08103003457,0,15.8986882346,8.08103003457,2008.63140164,1826.61195451,3.4365517083,3.4365517083,2.35149379975
Z80_N120,Hg-200,200,80,120,1,0,0,0,0,A>=200,published,5.4551,0.0031,7.0425038173,0.00400208279108,0.136697355575,7.9058956,2.7e-06,15.7333542964,7.82745869639,0,15.7333542964,7.82745869639,2008.63140164,1767.9020789,3.69473552461,3.69473552461,2.11854370746
Z81_N119,Tl-200,200,81,119,1,0,0,0,0,A>=200,published,5.4491,0.0031,7.03475785061,0.00400208279108,0.137149405034,7.8897037,2.88e-05,15.6840268555,7.79432315554,0,15.6840268555,7.79432315554,2008.63140164,1763.40191957,3.7192137231,3.7192137231,2.09569111534
Z82_N118,Pb-200,200,82,118,1,1,0,0,1,A>=200,published,5.4611,0.002,7.05024978399,0.00258198889747,0.136247290564,7.8818101,5e-05,15.7186286841,7.83681858408,0,15.7186286841,7.83681858408,2008.63140164,1774.04201082,3.67042718347,3.67042718347,2.13512438535
Z84_N116,Po-200,200,84,116,1,0,0,0,0,A>=200,published,5.5199,0.0178,7.12616025758,0.0229797011875,0.131939438628,7.8274407,3.79e-05,15.8951602537,8.06771955368,0,15.8951602537,8.06771955368,2008.63140164,1824.97326608,3.44253836873,3.44253836873,2.34353802036
Z80_N121,Hg-201,201,80,121,1,0,0,0,0,A>=200,published,5.4581,0.0032,7.04637680064,0.00413118223595,0.137154436074,7.8975607,3.6e-06,15.6960288018,7.79846810184,0,15.6960288018,7.79846810184,2008.63140164,1762.40857064,3.71948894691,3.71948894691,2.09665043052
Z81_N120,Tl-201,201,81,120,1,0,0,0,0,A>=200,published,5.4573,0.0029,7.04534400509,0.00374388390133,0.137214762408,7.8912717,7.06e-05,15.6746290505,7.78335735046,0,15.6746290505,7.78335735046,2008.63140164,1762.33301438,3.7227552874,3.7227552874,2.09075180869
Z82_N119,Pb-201,201,82,119,1,1,0,0,1,A>=200,published,5.4629,0.0019,7.052573574,0.0024528894526,0.136793219682,7.8778782,6.84e-05,15.6801718329,7.80229363287,0,15.6801718329,7.80229363287,2008.63140164,1767.57245837,3.69989957516,3.69989957516,2.10878524521
Z84_N117,Po-201,201,84,117,1,0,0,0,0,A>=200,preliminary,5.519,0.0189,7.12499836257,0.0243997950811,0.132664016425,7.8265619,2.46e-05,15.8603644378,8.03380253775,0,15.8603644378,8.03380253775,2008.63140164,1816.06633001,3.48058805269,3.48058805269,2.30817391089
Z80_N122,Hg-202,202,80,122,1,0,0,0,0,A>=200,published,5.4648,0.0033,7.05502646345,0.00426028168083,0.137330442284,7.8968505,3.5e-06,15.6765862175,7.77973571753,0,15.6765862175,7.77973571753,2008.63140164,1760.0688018,3.72904419424,3.72904419424,2.08625463049
Z81_N121,Tl-202,202,81,121,1,0,0,0,0,A>=200,published,5.4595,0.0027,7.04818419287,0.00348568501159,0.137730785626,7.8862206,9.1e-06,15.6335863445,7.74736574453,0,15.6335863445,7.74736574453,2008.63140164,1756.2401964,3.75080557287,3.75080557287,2.06552048461
Z82_N120,Pb-202,202,82,120,1,1,0,0,1,A>=200,published,5.4705,0.0017,7.06238513181,0.00219469056285,0.136901614106,7.8821505,1.88e-05,15.669283944,7.78713344397,0,15.669283944,7.78713344397,2008.63140164,1766.03566007,3.70576317369,3.70576317369,2.10135755551
Z83_N119,Bi-202,202,83,119,1,0,0,0,0,A>=200,published,5.484,0.0912,7.07981355687,0.117738693725,0.135893066039,7.8525857,6.93e-05,15.7084149597,7.8558292597,0,15.7084149597,7.8558292597,2008.63140164,1777.89052828,3.676029355,3.676029355,2.13704203668
Z84_N118,Po-202,202,84,118,1,0,0,0,0,A>=200,published,5.5281,0.0177,7.13674641206,0.0228506017426,0.132666711473,7.8348053,4.29e-05,15.8607331849,8.0259278849,0,15.8607331849,8.0259278849,2008.63140164,1815.76637758,3.4806436865,3.4806436865,2.30587460475
Z86_N116,Rn-202,202,86,116,1,0,0,0,0,A>=200,published,5.5521,0.0181,7.16773027883,0.0233669995221,0.130953706955,7.7693018,8.67e-05,15.8645902608,8.09528846081,0,15.8645902608,8.09528846081,2008.63140164,1836.84819431,3.39123351928,3.39123351928,2.3871220943
Z87_N115,Fr-202,202,87,115,1,0,0,0,0,A>=200,preliminary,5.5505,0.0178,7.16566468771,0.0229797011875,0.131066986661,7.7190125,2.99e-05,15.8125860888,8.09357358876,0,15.8125860888,8.09357358876,2008.63140164,1835.58976985,3.39709426348,3.39709426348,2.38249897148
Z80_N123,Hg-203,203,80,123,1,0,0,0,0,A>=200,published,5.4679,0.0035,7.05902854624,0.00451848057058,0.137775696163,7.8874828,8e-06,15.637696044,7.75021324404,0,15.637696044,7.75021324404,2008.63140164,1754.73693328,3.75327077868,3.75327077868,2.06492249055
Z81_N122,Tl-203,203,81,122,1,0,0,0,0,A>=200,published,5.4666,0.0027,7.05735025346,0.00348568501159,0.137874011937,7.886053,5.8e-06,15.6172610975,7.73120809754,0,15.6172610975,7.73120809754,2008.63140164,1754.2985346,3.75861090338,3.75861090338,2.05693228064
Z82_N121,Pb-203,203,82,121,1,1,0,0,1,A>=200,published,5.4727,0.0017,7.0652253196,0.00219469056285,0.137413492785,7.877397,3.23e-05,15.6303909323,7.75299393232,0,15.6303909323,7.75299393232,2008.63140164,1759.98364867,3.73352735566,3.73352735566,2.07658688253
Z83_N120,Bi-203,203,83,120,1,0,0,0,0,A>=200,published,5.4911,0.0911,7.08897961745,0.11760959428,0.13603674932,7.8574762,6.29e-05,15.6969619546,7.8394857546,0,15.6969619546,7.8394857546,2008.63140164,1775.9560912,3.68410234502,3.68410234502,2.12792290236
Z84_N119,Po-203,203,84,119,1,0,0,0,0,A>=200,preliminary,5.5297,0.0189,7.13881200317,0.0243997950811,0.133207780762,7.8328632,2.29e-05,15.8322714737,7.9994082737,0,15.8322714737,7.9994082737,2008.63140164,1809.08650075,3.5092279773,3.5092279773,2.27953507878
Z87_N116,Fr-203,203,87,116,1,0,0,0,0,A>=200,preliminary,5.556,0.0178,7.17276515718,0.0229797011875,0.131325055492,7.7317092,3.07e-05,15.8066250317,8.0749158317,0,15.8066250317,8.0749158317,2008.63140164,1832.28058284,3.41050275829,3.41050275829,2.36766142824
Z80_N124,Hg-204,204,80,124,1,0,0,0,0,A>=200,published,5.4744,0.0036,7.06742001016,0.00464758001545,0.13796180023,7.8855455,2.5e-06,15.6158800092,7.73033450924,0,15.6158800092,7.73033450924,2008.63140164,1752.28865741,3.76342075503,3.76342075503,2.05407128578
Z81_N123,Tl-204,204,81,123,1,0,0,0,0,A>=200,published,5.4704,0.0028,7.06225603236,0.00361478445646,0.138264657871,7.8800238,5.7e-06,15.5826127591,7.70258895914,0,15.5826127591,7.70258895914,2008.63140164,1749.62269806,3.77994315604,3.77994315604,2.03775259075
Z82_N122,Pb-204,204,82,122,1,1,0,0,1,A>=200,published,5.4803,0.0014,7.07503687741,0.00180739222823,0.137516697612,7.8799326,5.6e-06,15.6182420344,7.73830943441,0,15.6182420344,7.73830943441,2008.63140164,1758.49850811,3.73913437444,3.73913437444,2.06954569146
Z83_N121,Bi-204,204,83,121,1,0,0,0,0,A>=200,published,5.4934,0.091,7.09194890469,0.117480494835,0.136535241923,7.8542157,4.5e-05,15.6618408395,7.8076251395,0,15.6618408395,7.8076251395,2008.63140164,1770.00672914,3.71237255018,3.71237255018,2.10313621113
Z84_N120,Po-204,204,84,120,1,0,0,0,0,A>=200,published,5.5378,0.0177,7.14926905821,0.0228506017426,0.133277437121,7.8390823,4.94e-05,15.8275982494,7.98851594943,0,15.8275982494,7.98851594943,2008.63140164,1807.97784487,3.51281191111,3.51281191111,2.27410864902
Z86_N118,Rn-204,204,86,118,1,0,0,0,0,A>=200,published,5.5568,0.018,7.17379795274,0.0232379000772,0.131914986027,7.7805743,3.65e-05,15.8265230966,8.04594879664,0,15.8265230966,8.04594879664,2008.63140164,1824.79644212,3.44126857754,3.44126857754,2.33807638531
Z80_N125,Hg-205,205,80,125,1,0,0,0,0,A>=200,published,5.4776,0.0038,7.0715511924,0.0049057789052,0.138395249434,7.8747325,1.78e-05,15.5755467806,7.70081428064,0,15.5755467806,7.70081428064,2008.63140164,1747.11669943,3.78711362124,3.78711362124,2.0334257302
Z81_N124,Tl-205,205,81,124,1,0,0,0,0,A>=200,published,5.4759,0.0026,7.06935650183,0.00335658556671,0.138524184388,7.8783946,6e-06,15.5563066985,7.67791209854,0,15.5563066985,7.67791209854,2008.63140164,1746.40085216,3.79414296381,3.79414296381,2.02362224402
Z82_N123,Pb-205,205,82,123,1,1,0,0,1,A>=200,published,5.4828,0.0015,7.07826436353,0.0019364916731,0.138001852095,7.8743313,5.6e-06,15.5786989065,7.70436760653,0,15.5786989065,7.70436760653,2008.63140164,1752.77455121,3.76556542122,3.76556542122,2.04600551171
Z83_N122,Bi-205,205,83,122,1,0,0,0,0,A>=200,published,5.5008,0.0909,7.10150226361,0.11735139539,0.136651550054,7.8573218,2.35e-05,15.6504503854,7.79312858541,0,15.6504503854,7.79312858541,2008.63140164,1768.37751566,3.71893095742,3.71893095742,2.09552924607
Z84_N121,Po-205,205,84,121,1,0,0,0,0,A>=200,published,5.5389,0.0177,7.1506891521,0.0228506017426,0.133850979644,7.8362168,4.91e-05,15.7946501179,7.95843331792,0,15.7946501179,7.95843331792,2008.63140164,1800.95399095,3.54315834203,3.54315834203,2.24614102721
Z86_N119,Rn-205,205,86,119,1,0,0,0,0,A>=200,published,5.5569,0.018,7.17392705218,0.0232379000772,0.132554471649,7.7807226,2.48e-05,15.7970176542,8.01629505417,0,15.7970176542,8.01629505417,2008.63140164,1816.92141632,3.47476360566,3.47476360566,2.30700443654
Z87_N118,Fr-205,205,87,118,1,0,0,0,0,A>=200,preliminary,5.5609,0.0178,7.17909102997,0.0229797011875,0.132268634866,7.745687,3.82e-05,15.7705816585,8.02489465848,0,15.7705816585,8.02489465848,2008.63140164,1820.54349417,3.45975711215,3.45975711215,2.3194965422
Z80_N126,Hg-206,206,80,126,1,0,1,0,1,A>=200,published,5.4837,0.004,7.07942625853,0.00516397779494,0.138606763878,7.8691723,9.92e-05,15.5502514917,7.68107919169,0,15.5502514917,7.68107919169,2008.63140164,1744.39515323,3.79870584229,3.79870584229,2.02202526613
Z82_N124,Pb-206,206,82,124,1,1,0,0,1,A>=200,published,5.4902,0.0014,7.08781772245,0.00180739222823,0.138115045325,7.875362,5.6e-06,15.5643181047,7.68895610473,0,15.5643181047,7.68895610473,2008.63140164,1751.17337487,3.77174418848,3.77174418848,2.03856776083
Z83_N123,Bi-206,206,83,123,1,0,0,0,0,A>=200,published,5.5034,0.0909,7.10485884917,0.11735139539,0.137123613131,7.8533249,3.71e-05,15.6145900867,7.76126518674,0,15.6145900867,7.76126518674,2008.63140164,1762.7548897,3.74591129103,3.74591129103,2.07192978791
Z84_N122,Po-206,206,84,122,1,0,0,0,0,A>=200,published,5.548,0.0177,7.16243720159,0.0228506017426,0.13384314391,7.8405973,1.95e-05,15.7927340693,7.95213676932,0,15.7927340693,7.95213676932,2008.63140164,1800.73903333,3.5427426441,3.5427426441,2.24462727559
Z86_N120,Rn-206,206,86,120,1,0,0,0,0,A>=200,published,5.564,0.0178,7.18309311277,0.0229797011875,0.132691811375,7.7890417,4.17e-05,15.7914999221,8.00245822209,0,15.7914999221,8.00245822209,2008.63140164,1815.0411047,3.48196442558,3.48196442558,2.29825961555
Z81_N126,Tl-207,207,81,126,1,0,1,0,1,A>=200,published,5.4853,0.0027,7.08149184965,0.00348568501159,0.139157768929,7.8667979,2.63e-05,15.4925254246,7.62572752461,0,15.4925254246,7.62572752461,2008.63140164,1738.72100094,3.82893357041,3.82893357041,1.9916061181
Z82_N125,Pb-207,207,82,125,1,1,0,0,1,A>=200,published,5.4943,0.0014,7.09311079969,0.00180739222823,0.138475041648,7.8698664,5.5e-06,15.5314957468,7.66162934679,0,15.5314957468,7.66162934679,2008.63140164,1746.85249705,3.79143212892,3.79143212892,2.0207744953
Z83_N124,Bi-207,207,83,124,1,0,0,0,0,A>=200,published,5.5103,0.0907,7.11376671087,0.1170931965,0.137272290315,7.8545053,1.16e-05,15.5994256702,7.74492037024,0,15.5994256702,7.74492037024,2008.63140164,1760.75921631,3.75429987848,3.75429987848,2.06294665342
Z84_N123,Po-207,207,84,123,1,0,0,0,0,A>=200,published,5.5501,0.0177,7.16514828993,0.0228506017426,0.134340260837,7.8366734,3.22e-05,15.7615927317,7.92491933169,0,15.7615927317,7.92491933169,2008.63140164,1794.63699189,3.56915071779,3.56915071779,2.22039357772
Z86_N121,Rn-207,207,86,121,1,0,0,0,0,A>=200,published,5.5652,0.0178,7.1846423061,0.0229797011875,0.133249713019,7.7879987,2.29e-05,15.7630346138,7.97503591382,0,15.7630346138,7.97503591382,2008.63140164,1808.18770589,3.51135014411,3.51135014411,2.27121636593
Z87_N120,Fr-207,207,87,120,1,0,0,0,0,A>=200,published,5.572,0.0176,7.19342106836,0.0227215022978,0.132762459228,7.7562689,8.48e-05,15.7517018267,7.99543292669,0,15.7517018267,7.99543292669,2008.63140164,1814.22301919,3.48566275407,3.48566275407,2.29380565213
Z81_N127,Tl-208,208,81,127,1,0,0,0,0,A>=200,published,5.4946,0.0028,7.09349809802,0.00361478445646,0.13912121305,7.8471835,8.9e-06,15.4859352373,7.63875173725,0,15.4859352373,7.63875173725,2008.63140164,1738.73059936,3.82692439178,3.82692439178,1.99605504453
Z82_N126,Pb-208,208,82,126,1,1,1,1,1,A>=200,published,5.5012,0.0013,7.10201866139,0.00167829278336,0.138621086434,7.867453,5.5e-06,15.5132938639,7.64584086391,0,15.5132938639,7.64584086391,2008.63140164,1744.88543899,3.79943273989,3.79943273989,2.01236378885
Z83_N125,Bi-208,208,83,125,1,0,0,0,0,A>=200,published,5.5147,0.0907,7.11944708644,0.1170931965,0.137605542207,7.8498534,1.11e-05,15.5708167194,7.72096331945,0,15.5708167194,7.72096331945,2008.63140164,1756.70699089,3.77344215891,3.77344215891,2.04613268053
Z84_N124,Po-208,208,84,124,1,0,0,0,0,A>=200,published,5.5584,0.0176,7.17586354385,0.0227215022978,0.134385437937,7.8393568,8e-06,15.7553224127,7.91596561266,0,15.7553224127,7.91596561266,2008.63140164,1793.78947246,3.57154675422,3.57154675422,2.21639702835
Z86_N122,Rn-208,208,86,122,1,0,0,0,0,A>=200,published,5.5725,0.0177,7.19406656558,0.0228506017426,0.133367917479,7.7942678,4.89e-05,15.7567452028,7.9624774028,0,15.7567452028,7.9624774028,2008.63140164,1806.52833234,3.51758440459,3.51758440459,2.26362085083
Z87_N121,Fr-208,208,87,121,1,0,0,0,0,A>=200,published,5.5729,0.0176,7.19458296336,0.0227215022978,0.133339201727,7.7568985,5.6e-05,15.7232708342,7.96637233418,0,15.7232708342,7.96637233418,2008.63140164,1807.17498635,3.51605798705,3.51605798705,2.2657113061
Z88_N120,Ra-208,208,88,120,1,0,0,0,0,A>=200,published,5.585,0.0183,7.21020399619,0.0236251984119,0.132474432848,7.7320177,4.34e-05,15.728493858,7.99647615798,0,15.728493858,7.99647615798,2008.63140164,1817.62995905,3.47057828696,3.47057828696,2.30407600601
