Z,N_parent,A_parent,symbol,N_chain_min,N_chain_max,n_chain_isotopes,distance_proton_edge,distance_neutron_edge,edge_class,S_n_obs_MeV,S_n_pred_before_MeV,S_n_pred_after_MeV,resid_before_MeV,resid_after_MeV,abs_resid_before_MeV,abs_resid_after_MeV
26,36,62,Fe,19,50,32,17,14,interior,8.028867599999899,-0.1890109318566573,-0.27532372851510445,-8.217878531856556,-8.304191328515003,8.217878531856556,8.304191328515003
26,37,63,Fe,19,50,32,18,13,interior,4.828891500000054,-0.19512501280705408,0.4274453141122052,-5.024016512807108,-4.401446185887849,5.024016512807108,4.401446185887849
26,38,64,Fe,19,50,32,19,12,interior,7.405239500000107,-0.200887116629616,-0.6427993997320982,-7.606126616629723,-8.048038899732205,7.606126616629723,8.048038899732205
26,39,65,Fe,19,50,32,20,11,interior,4.31967179999981,-0.20631632923755205,0.17944484497279234,-4.525988129237362,-4.140226955027018,4.525988129237362,4.140226955027018
26,40,66,Fe,19,50,32,21,10,interior,6.92126200000007,-0.21143053735534068,-0.4875192455527326,-7.13269253735541,-7.408781245552802,7.13269253735541,7.408781245552802
26,41,67,Fe,19,50,32,22,9,interior,3.711888300000055,-0.21624651710214948,0.04673297464967163,-3.9281348171022046,-3.6651553253503835,3.9281348171022046,3.6651553253503835
26,42,68,Fe,19,50,32,23,8,interior,6.278294699999947,-0.22078001497987998,-0.7066739128113539,-6.499074714979827,-6.984968612811301,6.499074714979827,6.984968612811301
26,43,69,Fe,19,50,32,24,7,interior,3.3810000000000855,-0.2250458220130298,0.13635129305581017,-3.6060458220131153,-3.2446487069442753,3.6060458220131153,3.2446487069442753
26,44,70,Fe,19,50,32,25,6,interior,5.754999999999882,-0.22905784169863352,-1.0364010822356136,-5.984057841698515,-6.791401082235495,5.984057841698515,6.791401082235495
26,45,71,Fe,19,50,32,26,5,interior,3.125,-0.232829152356004,0.33364706450824144,-3.357829152356004,-2.7913529354917586,3.357829152356004,2.7913529354917586
26,46,72,Fe,19,50,32,27,4,interior,5.355000000000018,-0.2363720644039944,-0.6639202332224556,-5.591372064404013,-6.018920233222474,5.591372064404013,6.018920233222474
26,47,73,Fe,19,50,32,28,3,interior,2.79300000000012,-0.23969817303481022,-0.042809634682697606,-3.0326981730349303,-2.8358096346828177,3.0326981730349303,2.8358096346828177
26,48,74,Fe,19,50,32,29,2,neutron_rich_edge,4.79099999999994,-0.24281840670742838,-0.5365841612240985,-5.033818406707368,-5.327584161224038,5.033818406707368,5.327584161224038
26,49,75,Fe,19,50,32,30,1,neutron_rich_edge,2.076000000000022,-0.24574307183745248,2.858639907527973,-2.3217430718374743,0.7826399075279511,2.3217430718374743,0.7826399075279511
26,50,76,Fe,19,50,32,31,0,neutron_rich_edge,3.967999999999961,-0.24848189402504772,-1.6466464816697766,-4.216481894025009,-5.6146464816697375,4.216481894025009,5.6146464816697375
27,21,48,Co,20,51,32,1,30,proton_rich_edge,16.94799999999998,-0.05186764838957458,1.7123402424573584,-16.999867648389554,-15.23565975754262,16.999867648389554,15.23565975754262
27,22,49,Co,20,51,32,2,29,proton_rich_edge,19.599999999999966,-0.06589036502987256,0.8990393654136,-19.66589036502984,-18.700960634586366,19.66589036502984,18.700960634586366
27,23,50,Co,20,51,32,3,28,interior,15.871935000000008,-0.07909053687767198,-0.7989840302334983,-15.95102553687768,-16.670919030233506,15.95102553687768,16.670919030233506
27,24,51,Co,20,51,32,4,27,interior,17.824064899999996,-0.0915204962469005,-0.5254585979279653,-17.915585396246897,-18.34952349792796,17.915585396246897,18.34952349792796
27,25,52,Co,20,51,32,5,26,interior,15.073151300000063,-0.10322858171589644,-0.07086973290321907,-15.17637988171596,-15.144021032903282,15.17637988171596,15.144021032903282
27,26,53,Co,20,51,32,6,25,interior,16.386712200000034,-0.11425950125510553,0.06552709089616826,-16.50097170125514,-16.321185109103865,16.50097170125514,16.321185109103865
27,27,54,Co,20,51,32,7,24,interior,13.422011199999929,-0.12465465682848276,-0.0011638209836348778,-13.546665856828412,-13.423175020983564,13.546665856828412,13.423175020983564
27,28,55,Co,20,51,32,8,23,interior,14.091247399999986,-0.1344524351451497,0.6840001119660286,-14.225699835145136,-13.407247288033957,14.225699835145136,13.407247288033957
27,29,56,Co,20,51,32,9,22,interior,10.081839599999967,-0.1436884685942914,-1.59549623637335,-10.225528068594258,-11.677335836373317,10.225528068594258,11.677335836373317
27,30,57,Co,20,51,32,10,21,interior,11.376454899999999,-0.1523958698598591,0.3701711279976223,-11.528850769859858,-11.006283772002377,11.528850769859858,11.006283772002377
27,31,58,Co,20,51,32,11,20,interior,8.572953700000085,-0.16060544325098647,-0.3933835621036934,-8.733559143251071,-8.966337262103778,8.733559143251071,8.966337262103778
27,32,59,Co,20,51,32,12,19,interior,10.453865899999983,-7.365963624269057,-7.03773167889824,-17.81982952426904,-17.491597578898222,17.81982952426904,17.491597578898222
27,33,60,Co,20,51,32,13,18,interior,7.4919159000000946,7.021973841342231,6.706182529052583,-0.469942058657864,-0.7857333709475114,0.469942058657864,0.7857333709475114
27,34,61,Co,20,51,32,14,17,interior,9.319058999999811,-0.18252449166595852,-0.21883519152180497,-9.50158349166577,-9.537894191521616,9.50158349166577,9.537894191521616
27,35,62,Co,20,51,32,15,16,interior,6.597540400000071,-0.1890109318566573,-0.09681366876996833,-6.786551331856728,-6.694354068770039,6.786551331856728,6.694354068770039
27,36,63,Co,20,51,32,16,15,interior,8.498472200000151,-0.19512501280705408,-0.38107593919920646,-8.693597212807205,-8.879548139199358,8.693597212807205,8.879548139199358
27,37,64,Co,20,51,32,17,14,interior,6.012203599999907,-0.200887116629616,0.01932180505366432,-6.213090716629523,-5.992881794946243,6.213090716629523,5.992881794946243
27,38,65,Co,20,51,32,18,13,interior,7.46408479999991,-0.20631632923755205,-0.9580329663846214,-7.670401129237462,-8.422117766384531,7.670401129237462,8.422117766384531
27,39,66,Co,20,51,32,19,12,interior,5.294653400000016,-0.21143053735534068,-0.15136302609427332,-5.506083937355356,-5.446016426094289,5.506083937355356,5.446016426094289
27,40,67,Co,20,51,32,20,11,interior,6.984562000000096,-0.21624651710214948,-0.21732341492247542,-7.200808517102246,-7.201885414922572,7.200808517102246,7.201885414922572
27,41,68,Co,20,51,32,21,10,interior,4.392119399999956,-0.22078001497987998,0.08952393776202427,-4.612899414979836,-4.302595462237932,4.612899414979836,4.302595462237932
27,42,69,Co,20,51,32,22,9,interior,6.814180999999962,-0.2250458220130298,-0.052018131987523475,-7.039226822012992,-6.866199131987486,7.039226822012992,6.866199131987486
27,43,70,Co,20,51,32,23,8,interior,4.210832200000027,-0.22905784169863352,-0.19549646242656138,-4.439890041698661,-4.4063286624265885,4.439890041698661,4.4063286624265885
27,44,71,Co,20,51,32,24,7,interior,5.916282399999886,-0.232829152356004,-0.8260709342435888,-6.14911155235589,-6.742353334243475,6.14911155235589,6.742353334243475
27,45,72,Co,20,51,32,25,6,interior,4.025857599999995,-0.2363720644039944,0.484425032574336,-4.262229664403989,-3.541432567425659,4.262229664403989,3.541432567425659
27,46,73,Co,20,51,32,26,5,interior,5.710000000000036,-0.23969817303481022,-0.4644612877346077,-5.949698173034847,-6.174461287734644,5.949698173034847,6.174461287734644
27,47,74,Co,20,51,32,27,4,interior,3.6400000000001,-0.24281840670742838,0.06447003736981571,-3.8828184067075284,-3.5755299626302843,3.8828184067075284,3.5755299626302843
27,48,75,Co,20,51,32,28,3,interior,5.088999999999942,-0.24574307183745248,-0.4681883248648404,-5.334743071837394,-5.557188324864782,5.334743071837394,5.557188324864782
27,49,76,Co,20,51,32,29,2,neutron_rich_edge,3.18100000000004,-0.24848189402504772,0.13542324810416062,-3.4294818940250877,-3.0455767518958794,3.4294818940250877,3.0455767518958794
27,50,77,Co,20,51,32,30,1,neutron_rich_edge,4.358000000000061,-0.25104405612431435,0.2443163795168033,-4.609044056124375,-4.113683620483258,4.609044056124375,4.113683620483258
27,51,78,Co,20,51,32,31,0,neutron_rich_edge,1.4519999999998845,-0.2534382334327603,-0.9618444533441703,-1.7054382334326448,-2.413844453344055,1.7054382334326448,2.413844453344055
28,21,49,Ni,20,54,35,1,33,proton_rich_edge,17.722000000000037,-0.06589036502987256,1.654472827378683,-17.78789036502991,-16.067527172621354,17.78789036502991,16.067527172621354
28,22,50,Ni,20,54,35,2,32,proton_rich_edge,20.05000000000001,-0.07909053687767198,0.9939194955009043,-20.129090536877683,-19.056080504499107,20.129090536877683,19.056080504499107
28,23,51,Ni,20,54,35,3,31,interior,16.269999999999982,-0.0915204962469005,-4.296599718190521,-16.361520496246882,-20.566599718190503,16.361520496246882,20.566599718190503
28,24,52,Ni,20,54,35,4,30,interior,18.992680399999983,-0.10322858171589644,-0.014797021142371136,-19.09590898171588,-19.007477421142355,19.09590898171588,19.007477421142355
28,25,53,Ni,20,54,35,5,29,interior,15.142289300000016,-0.11425950125510553,-0.1624229575415086,-15.256548801255121,-15.304712257541524,15.256548801255121,15.304712257541524
28,26,54,Ni,20,54,35,6,28,interior,17.718801499999984,-0.12465465682848276,0.0759457057734636,-17.843456156828466,-17.64285579422652,17.843456156828466,17.64285579422652
28,27,55,Ni,20,54,35,7,27,interior,14.128966300000059,-0.1344524351451497,-0.7233485370830266,-14.263418735145208,-14.852314837083085,14.263418735145208,14.852314837083085
28,28,56,Ni,20,54,35,8,26,interior,16.643004099999985,-0.1436884685942914,0.5316961587888187,-16.786692568594276,-16.111307941211166,16.786692568594276,16.111307941211166
28,29,57,Ni,20,54,35,9,25,interior,10.247633199999996,-0.1523958698598591,-1.6143425349405192,-10.400029069859855,-11.861975734940515,10.400029069859855,11.861975734940515
28,30,58,Ni,20,54,35,10,24,interior,12.21622699999989,-8.094364734365257,-7.435688840625787,-20.310591734365147,-19.651915840625676,20.310591734365147,19.651915840625676
28,31,59,Ni,20,54,35,11,23,interior,8.999279000000172,7.765413415727934,7.720655562293771,-1.2338655842722375,-1.2786234377064005,1.2338655842722375,1.2786234377064005
28,32,60,Ni,20,54,35,12,22,interior,11.387733199999957,-7.635117232718841,-7.312331730975643,-19.022850432718798,-18.7000649309756,19.022850432718798,18.7000649309756
28,33,61,Ni,20,54,35,13,21,interior,7.820100099999991,0.604867280583548,0.671405723456374,-7.215232819416443,-7.148694376543617,7.215232819416443,7.148694376543617
28,34,62,Ni,20,54,35,14,20,interior,10.595726899999931,0.055302466215920276,-0.12381288752037278,-10.540424433784011,-10.719539787520304,10.540424433784011,10.719539787520304
28,35,63,Ni,20,54,35,15,19,interior,6.837775500000134,6.232643142049213,6.290990012743194,-0.6051323579509216,-0.5467854872569404,0.6051323579509216,0.5467854872569404
28,36,64,Ni,20,54,35,16,18,interior,9.657460299999912,-4.799768736852542,-5.0658822596546855,-14.457229036852453,-14.723342559654597,14.457229036852453,14.723342559654597
28,37,65,Ni,20,54,35,17,17,interior,6.0980791999999155,4.392565290985374,4.662400689507891,-1.7055139090145417,-1.4356785104920249,1.7055139090145417,1.4356785104920249
28,38,66,Ni,20,54,35,18,16,interior,8.951811600000042,-0.21143053735534068,-1.1694431881178105,-9.163242137355383,-10.121254788117852,9.163242137355383,10.121254788117852
28,39,67,Ni,20,54,35,19,15,interior,5.807715900000062,-0.21624651710214948,-1.0747662146566057,-6.0239624171022115,-6.882482114656668,6.0239624171022115,6.882482114656668
28,40,68,Ni,20,54,35,20,14,interior,7.792452099999991,-0.22078001497987998,0.35909070651985076,-8.013232114979871,-7.433361393480141,8.013232114979871,7.433361393480141
28,41,69,Ni,20,54,35,21,13,interior,4.586150599999996,-0.2250458220130298,-0.10745779495957208,-4.811196422013026,-4.693608394959568,4.811196422013026,4.693608394959568
28,42,70,Ni,20,54,35,22,12,interior,7.3065327999999,-0.22905784169863352,0.01568598757260986,-7.535590641698533,-7.29084681242729,7.535590641698533,7.29084681242729
28,43,71,Ni,20,54,35,23,11,interior,4.263685399999986,-0.232829152356004,0.20186644967560596,-4.49651455235599,-4.06181895032438,4.49651455235599,4.06181895032438
28,44,72,Ni,20,54,35,24,10,interior,6.891145199999983,-0.2363720644039944,-0.536648640993036,-7.127517264403977,-7.427793840993019,7.127517264403977,7.427793840993019
28,45,73,Ni,20,54,35,25,9,interior,3.953412100000037,-0.23969817303481022,0.6545908066903081,-4.193110273034847,-3.2988212933097287,4.193110273034847,3.2988212933097287
28,46,74,Ni,20,54,35,26,8,interior,6.633338300000105,-0.24281840670742838,-0.9223851984536964,-6.876156706707533,-7.555723498453801,6.876156706707533,7.555723498453801
28,47,75,Ni,20,54,35,27,7,interior,3.6329999999999245,-0.24574307183745248,0.15420200082212432,-3.878743071837377,-3.4787979991778,3.878743071837377,3.4787979991778
28,48,76,Ni,20,54,35,28,6,interior,6.013000000000034,-0.24848189402504772,-0.8531477860217223,-6.261481894025081,-6.866147786021756,6.261481894025081,6.866147786021756
28,49,77,Ni,20,54,35,29,5,interior,3.2560000000000855,-0.25104405612431435,0.056926219316338234,-3.5070440561244,-3.1990737806837473,3.5070440561244,3.1990737806837473
28,50,78,Ni,20,54,35,30,4,interior,5.619999999999891,-0.2534382334327603,0.1328108419506151,-5.873438233432651,-5.487189158049276,5.873438233432651,5.487189158049276
28,51,79,Ni,20,54,35,31,3,interior,1.2860000000000582,-0.2556726262451008,-0.9694936364707871,-1.541672626245159,-2.2554936364708453,1.541672626245159,2.2554936364708453
28,52,80,Ni,20,54,35,32,2,neutron_rich_edge,3.189999999999941,-0.2577549900002225,3.799798743212264,-3.4477549900001634,0.6097987432123233,3.4477549900001634,0.6097987432123233
28,53,81,Ni,20,54,35,33,1,neutron_rich_edge,0.9600000000000364,-0.259692663219937,-0.643966228534552,-1.2196926632199734,-1.6039662285345884,1.2196926632199734,1.6039662285345884
28,54,82,Ni,20,54,35,34,0,neutron_rich_edge,2.669999999999959,-0.2614925934275192,-1.525161433212105,-2.9314925934274783,-4.195161433212064,2.9314925934274783,4.195161433212064
29,24,53,Cu,23,55,33,1,31,proton_rich_edge,19.331000000000017,-0.11425950125510553,0.41370359603092766,-19.445259501255123,-18.91729640396909,19.445259501255123,18.91729640396909
29,25,54,Cu,23,55,33,2,30,proton_rich_edge,16.206999999999994,-0.12465465682848276,-0.2272166844024781,-16.331654656828476,-16.43421668440247,16.331654656828476,16.43421668440247
29,26,55,Cu,23,55,33,3,29,interior,18.439834999999903,-0.1344524351451497,0.6595319792878342,-18.574287435145052,-17.78030302071207,18.574287435145052,17.78030302071207
29,27,56,Cu,23,55,33,4,28,interior,15.065644200000065,-0.1436884685942914,-0.699987990446175,-15.209332668594357,-15.76563219044624,15.209332668594357,15.76563219044624
29,28,57,Cu,23,55,33,5,27,interior,16.750603000000012,-0.1523958698598591,0.9521034284220349,-16.90299886985987,-15.798499571577977,16.90299886985987,15.798499571577977
29,29,58,Cu,23,55,33,6,26,interior,12.43015459999998,-0.16060544325098647,-1.7153772617487135,-12.590760043250967,-14.145531861748694,12.590760043250967,14.145531861748694
29,30,59,Cu,23,55,33,7,25,interior,12.761922499999969,-0.16834587538633627,0.10387064548467606,-12.930268375386305,-12.658051854515293,12.930268375386305,12.658051854515293
29,31,60,Cu,23,55,33,8,24,interior,10.05812270000007,-0.17564390754048986,-0.17126962634503684,-10.23376660754056,-10.229392326345106,10.23376660754056,10.229392326345106
29,32,61,Cu,23,55,33,9,23,interior,11.710120800000027,-0.18252449166595852,-0.07784246562053454,-11.892645291665985,-11.787963265620562,11.892645291665985,11.787963265620562
29,33,62,Cu,23,55,33,10,22,interior,8.874798999999939,-0.1890109318566573,-0.08527733773634338,-9.063809931856596,-8.960076337736282,9.063809931856596,8.960076337736282
29,34,63,Cu,23,55,33,11,21,interior,10.8636434,-8.344518362199182,-8.291139631287962,-19.208161762199182,-19.154783031287963,19.208161762199182,19.154783031287963
29,35,64,Cu,23,55,33,12,20,interior,7.915865199999985,7.948506232762512,8.15451557870206,0.032641032762526834,0.23865037870207573,0.032641032762526834,0.23865037870207573
29,36,65,Cu,23,55,33,13,19,interior,9.910575100000074,-6.7947422475575365,-6.969485489921169,-16.70531734755761,-16.880060589921243,16.70531734755761,16.880060589921243
29,37,66,Cu,23,55,33,14,18,interior,7.065932499999917,6.376995380964644,6.682497051941951,-0.6889371190352733,-0.38343544805796625,0.6889371190352733,0.38343544805796625
29,38,67,Cu,23,55,33,15,17,interior,9.132581899999991,-0.21624651710214948,-0.4579158716114051,-9.34882841710214,-9.590497771611396,9.34882841710214,9.590497771611396
29,39,68,Cu,23,55,33,16,16,interior,6.318808500000046,-0.22078001497987998,-0.5679505767389514,-6.5395885149799255,-6.886759076738997,6.5395885149799255,6.886759076738997
29,40,69,Cu,23,55,33,17,15,interior,8.240495199999941,-0.2250458220130298,0.044188956183958794,-8.465541022012971,-8.196306243815982,8.465541022012971,8.196306243815982
29,41,70,Cu,23,55,33,18,14,interior,5.311481400000162,-0.22905784169863352,-0.3693512584223271,-5.540539241698795,-5.680832658422489,5.540539241698795,5.680832658422489
29,42,71,Cu,23,55,33,19,13,interior,7.806069299999876,-0.232829152356004,-0.6309997396627125,-8.03889845235588,-8.437069039662589,8.03889845235588,8.437069039662589
29,43,72,Cu,23,55,33,20,12,interior,5.143188900000155,-0.2363720644039944,-0.1765721908759872,-5.379560964404149,-5.319761090876142,5.379560964404149,5.319761090876142
29,44,73,Cu,23,55,33,21,11,interior,7.2757594999999355,-0.23969817303481022,-0.7156657255844721,-7.515457673034746,-7.991425225584408,7.515457673034746,7.991425225584408
29,45,74,Cu,23,55,33,22,10,interior,5.090081499999997,-0.24281840670742838,0.42412208320583034,-5.332899906707425,-4.665959416794166,5.332899906707425,4.665959416794166
29,46,75,Cu,23,55,33,23,9,interior,6.535323299999845,-0.24574307183745248,-1.1072509289093801,-6.781066371837298,-7.6425742289092256,6.781066371837298,7.6425742289092256
