Z,N,A,symbol,A_group,B_obs_MeV,sigma_B_obs_MeV,Delta_B_P_minus_SEMF_MeV,Delta_B_P_minus_Yukawa_MeV,abs_Delta_B_P_minus_SEMF_MeV,abs_Delta_B_P_minus_Yukawa_MeV,required_sigma_3sigma_SEMF_MeV,required_sigma_3sigma_Yukawa_MeV,required_relative_precision_SEMF,required_relative_precision_Yukawa,resolvable_now_SEMF_sigma_le_req,resolvable_now_Yukawa_sigma_le_req,precision_ratio_obs_over_req_SEMF,precision_ratio_obs_over_req_Yukawa
94,135,229,Pu,heavy_A_ge_121,1737.396299,0.0606392,249.010341,1946.397933,249.010341,1946.397933,83.003447,648.79931,0.047774619,0.37343196,1,1,0.00073056243,9.3463724e-05
95,134,229,Am,heavy_A_ge_121,1731.828461,0.1063476,254.299273,1946.397618,254.299273,1946.397618,84.766424,648.79921,0.048946201,0.37463249,1,1,0.0012545958,0.0001639145
86,144,230,Rn,heavy_A_ge_121,1746.850000,0.23,248.209449,1955.308777,248.209449,1955.308777,82.736483,651.76959,0.047363244,0.37311137,1,1,0.0027799103,0.00035288544
87,143,230,Fr,heavy_A_ge_121,1748.852196,0.006532,246.148324,1955.307425,246.148324,1955.307425,82.049441,651.76914,0.046916167,0.37268395,1,1,7.9610536e-05,1.0021953e-05
88,142,230,Ra,heavy_A_ge_121,1753.040312,0.010304,274.985998,1984.731734,274.985998,1984.731734,91.661999,661.57724,0.052287445,0.37738849,1,1,0.000112413,1.5574901e-05
89,141,230,Ac,heavy_A_ge_121,1752.935892,0.015847,242.249810,1955.307891,242.249810,1955.307891,80.749937,651.7693,0.046065539,0.37181582,1,1,0.00019624783,2.4313818e-05
90,140,230,Th,heavy_A_ge_121,1755.129402,0.001219,267.372634,1979.513762,267.372634,1979.513762,89.124211,659.83792,0.050779282,0.3759483,1,1,1.367754e-05,1.8474234e-06
91,139,230,Pa,heavy_A_ge_121,1753.036034,0.003036,242.577366,1955.308675,242.577366,1955.308675,80.859122,651.76956,0.046125191,0.37179473,1,1,3.7546784e-05,4.6580881e-06
92,138,230,U,heavy_A_ge_121,1752.812221,0.004508,242.850539,1955.308180,242.850539,1955.308180,80.95018,651.76939,0.04618303,0.37184211,1,1,5.5688573e-05,6.9165568e-06
93,137,230,Np,heavy_A_ge_121,1748.408273,0.055016,247.129390,1955.308175,247.129390,1955.308175,82.376463,651.76939,0.047115119,0.37277872,1,1,0.00066786067,8.4410223e-05
94,136,230,Pu,heavy_A_ge_121,1745.930368,0.014444,249.515540,1955.307781,249.515540,1955.307781,83.171847,651.76926,0.047637551,0.37330771,1,1,0.00017366453,2.2161217e-05
95,135,230,Am,heavy_A_ge_121,1739.260000,0.23,255.908057,1955.308565,255.908057,1955.308565,85.302686,651.76952,0.04904539,0.37473956,1,1,0.0026962809,0.00035288548
86,145,231,Rn,heavy_A_ge_121,1750.749000,0.231,253.141158,1964.217050,253.141158,1964.217050,84.380386,654.73902,0.048196735,0.37397652,1,1,0.002737603,0.00035281233
87,144,231,Fr,heavy_A_ge_121,1754.329708,0.0077385,249.268662,1964.216229,249.268662,1964.216229,83.089554,654.73874,0.047362565,0.37321305,1,1,9.3134451e-05,1.1819218e-05
88,143,231,Ra,heavy_A_ge_121,1757.411456,0.0113652,246.449837,1964.216545,246.449837,1964.216545,82.149946,654.73885,0.046744856,0.37255866,1,1,0.00013834702,1.7358371e-05
89,142,231,Ac,heavy_A_ge_121,1759.082741,0.0130515,244.684030,1964.217346,244.684030,1964.217346,81.561343,654.73912,0.046365837,0.37220484,1,1,0.00016002066,1.9933894e-05
90,141,231,Th,heavy_A_ge_121,1760.247443,0.0012243,243.969435,1964.216823,243.969435,1964.216823,81.323145,654.73894,0.046199837,0.37195847,1,1,1.5054755e-05,1.8699056e-06
91,140,231,Pa,heavy_A_ge_121,1759.856568,0.0017787,244.306999,1964.215927,244.306999,1964.215927,81.435666,654.73864,0.046274036,0.37204091,1,1,2.1841781e-05,2.7166565e-06
92,139,231,U,heavy_A_ge_121,1758.692605,0.0026796,245.698772,1964.216704,245.698772,1964.216704,81.899591,654.7389,0.046568451,0.37228729,1,1,3.2718112e-05,4.0926238e-06
93,138,231,Np,heavy_A_ge_121,1756.092515,0.0511434,248.142093,1964.216496,248.142093,1964.216496,82.714031,654.73883,0.047101181,0.37283846,1,1,0.00061831589,7.8112673e-05
94,137,231,Pu,heavy_A_ge_121,1752.625274,0.0220605,251.637641,1964.215981,251.637641,1964.215981,83.879214,654.73866,0.047859183,0.37357595,1,1,0.00026300318,3.3693596e-05
95,136,231,Am,heavy_A_ge_121,1747.746000,0.231,256.188064,1964.217807,256.188064,1964.217807,85.396021,654.73927,0.048860659,0.37461923,1,1,0.0027050441,0.0003528122
96,135,231,Cm,heavy_A_ge_121,1742.202000,0.231,261.788298,1964.216908,261.788298,1964.216908,87.262766,654.73897,0.050087628,0.37581117,1,1,0.0026471771,0.00035281236
87,145,232,Fr,heavy_A_ge_121,1758.408759,0.0139664,253.981337,1973.124563,253.981337,1973.124563,84.660446,657.70819,0.048146055,0.37403601,1,1,0.0001649696,2.1234949e-05
88,144,232,Ra,heavy_A_ge_121,1763.202297,0.0091408,282.593813,2002.992670,282.593813,2002.992670,94.197938,667.66422,0.053424351,0.3786657,1,1,9.7038218e-05,1.3690714e-05
89,143,232,Ac,heavy_A_ge_121,1763.762484,0.0130384,248.714481,1973.124471,248.714481,1973.124471,82.904827,657.70816,0.04700453,0.37290064,1,1,0.00015726949,1.982399e-05
90,142,232,Th,heavy_A_ge_121,1766.687842,0.0014152,272.823909,1997.073594,272.823909,1997.073594,90.941303,665.6912,0.051475592,0.37680182,1,1,1.5561686e-05,2.1259106e-06
91,141,232,Pa,heavy_A_ge_121,1765.405670,0.007656,247.642444,1973.124547,247.642444,1973.124547,82.547481,657.70818,0.046758364,0.37255357,1,1,9.2746621e-05,1.1640421e-05
92,140,232,U,heavy_A_ge_121,1765.960429,0.0018096,247.212209,1973.125380,247.212209,1973.125380,82.40407,657.70846,0.046662467,0.37243669,1,1,2.196008e-05,2.751371e-06
93,139,232,Np,heavy_A_ge_121,1762.504000,0,250.764717,1973.124282,250.764717,1973.124282,83.588239,657.70809,0.047425844,0.37316687,1,1,0,0
94,138,232,Pu,heavy_A_ge_121,1760.644265,0.0168896,252.430858,1973.124166,252.430858,1973.124166,84.143619,657.70806,0.04779138,0.37356101,1,1,0.00020072348,2.5679479e-05
95,137,232,Am,heavy_A_ge_121,1754.848000,0.232,258.081077,1973.123452,258.081077,1973.123452,86.027026,657.70782,0.049022494,0.37479475,1,1,0.0026968269,0.00035274022
96,136,232,Cm,heavy_A_ge_121,1751.136000,0.232,261.844586,1973.123379,261.844586,1973.123379,87.281529,657.70779,0.049842804,0.37558921,1,1,0.0026580653,0.00035274023
87,146,233,Fr,heavy_A_ge_121,1763.632873,0.019572,257.343746,1982.030579,257.343746,1982.030579,85.781249,660.67686,0.048638949,0.37461133,1,1,0.00022816175,2.9624165e-05
88,145,233,Ra,heavy_A_ge_121,1767.436505,0.0085977,253.851349,1982.031644,253.851349,1982.031644,84.617116,660.67721,0.047875619,0.37380535,1,1,0.0001016071,1.3013465e-05
89,144,233,Ac,heavy_A_ge_121,1769.680179,0.013048,251.403464,1982.032398,251.403464,1982.032398,83.801155,660.67747,0.047353841,0.37333156,1,1,0.00015570191,1.9749425e-05
90,143,233,Th,heavy_A_ge_121,1771.474232,0.0014213,249.998419,1982.031168,249.998419,1982.031168,83.332806,660.67706,0.047041501,0.37295324,1,1,1.7055708e-05,2.151278e-06
91,142,233,Pa,heavy_A_ge_121,1771.934127,0.0013281,249.639576,1982.031315,249.639576,1982.031315,83.213192,660.6771,0.046961786,0.37285647,1,1,1.596021e-05,2.0102104e-06
92,141,233,U,heavy_A_ge_121,1771.722074,0.0022601,263.710017,1994.085570,263.710017,1994.085570,87.903339,664.69519,0.049614632,0.375169,1,1,2.5711196e-05,3.4002051e-06
93,140,233,Np,heavy_A_ge_121,1769.910313,0.0509804,252.056236,1982.031486,252.056236,1982.031486,84.018745,660.67716,0.047470623,0.37328285,1,1,0.00060677412,7.716386e-05
94,139,233,Pu,heavy_A_ge_121,1767.024654,0.0541725,254.831351,1982.031121,254.831351,1982.031121,84.943784,660.67704,0.048071646,0.37389237,1,1,0.00063774531,8.1995433e-05
95,138,233,Am,heavy_A_ge_121,1763.111000,0,258.652068,1982.031533,258.652068,1982.031533,86.217356,660.67718,0.048900697,0.3747224,1,1,0,0
96,137,233,Cm,heavy_A_ge_121,1758.218466,0.081084,263.517169,1982.031506,263.517169,1982.031506,87.839056,660.67717,0.049959125,0.37576512,1,1,0.00092309735,0.00012272862
97,136,233,Bk,heavy_A_ge_121,1751.927000,0.233,269.426233,1982.030618,269.426233,1982.030618,89.808744,660.67687,0.051262835,0.37711438,1,1,0.0025944022,0.00035266862
88,146,234,Ra,heavy_A_ge_121,1772.911273,0.0083772,257.001731,1990.936926,257.001731,1990.936926,85.667244,663.64564,0.048320096,0.37432536,1,1,9.7787668e-05,1.2623002e-05
89,145,234,Ac,heavy_A_ge_121,1774.218350,0.0139698,255.679888,1990.938770,255.679888,1990.938770,85.226629,663.64626,0.048036156,0.37404993,1,1,0.00016391356,2.105007e-05
90,144,234,Th,heavy_A_ge_121,1777.664234,0.0025974,252.472648,1990.937640,252.472648,1990.937640,84.157549,663.64588,0.047341645,0.37332465,1,1,3.0863541e-05,3.9138343e-06
91,143,234,Pa,heavy_A_ge_121,1777.155986,0.004095,253.229721,1990.936367,253.229721,1990.936367,84.409907,663.64546,0.047497185,0.37343118,1,1,4.8513263e-05,6.1704634e-06
92,142,234,U,heavy_A_ge_121,1778.567544,0.0011232,265.310585,2002.837216,265.310585,2002.837216,88.436862,667.61241,0.049723645,0.37536522,1,1,1.2700586e-05,1.6824133e-06
93,141,234,Np,heavy_A_ge_121,1775.975339,0.0084006,254.947222,1990.937565,254.947222,1990.937565,84.982407,663.64585,0.047851119,0.37367966,1,1,9.8851048e-05,1.2658257e-05
94,140,234,Pu,heavy_A_ge_121,1774.797827,0.0068094,255.904631,1990.937017,255.904631,1990.937017,85.301544,663.64567,0.048062682,0.37392748,1,1,7.9827395e-05,1.0260596e-05
95,139,234,Am,heavy_A_ge_121,1769.976000,0.234,260.826531,1990.936504,260.826531,1990.936504,86.942177,663.6455,0.04912054,0.37494605,1,1,0.002691444,0.00035259788
96,138,234,Cm,heavy_A_ge_121,1766.860711,0.017082,263.865818,1990.935801,263.865818,1990.935801,87.955273,663.64527,0.049780536,0.37560701,1,1,0.00019421235,2.5739655e-05
97,137,234,Bk,heavy_A_ge_121,1759.446000,0.234,270.872991,1990.938528,270.872991,1990.938528,90.290997,663.64618,0.051317856,0.37719042,1,1,0.0025916205,0.00035259753
88,147,235,Ra,heavy_A_ge_121,1776.835000,0.235,261.733244,1999.841847,261.733244,1999.841847,87.244415,666.61395,0.049101022,0.3751693,1,1,0.0026935822,0.00035252788
89,146,235,Ac,heavy_A_ge_121,1779.773699,0.0139825,258.615360,1999.843354,258.615360,1999.843354,86.20512,666.61445,0.048436001,0.37455012,1,1,0.00016220034,2.0975393e-05
90,145,235,Th,heavy_A_ge_121,1782.330757,0.0130425,256.533380,1999.843525,256.533380,1999.843525,85.511127,666.61451,0.047977137,0.3740128,1,1,0.00015252401,1.9565281e-05
91,144,235,Pa,heavy_A_ge_121,1783.277266,0.0139825,255.486813,1999.841866,255.486813,1999.841866,85.162271,666.61396,0.047756046,0.37381397,1,1,0.00016418656,2.0975408e-05
92,143,235,U,heavy_A_ge_121,1783.865049,0.001128,270.560203,2013.440844,270.560203,2013.440844,90.186734,671.14695,0.050556927,0.37623191,1,1,1.2507383e-05,1.680705e-06
93,142,235,Np,heavy_A_ge_121,1782.958419,0.0013865,256.509116,1999.842264,256.509116,1999.842264,85.503039,666.61409,0.047955711,0.37388089,1,1,1.6215798e-05,2.079914e-06
94,141,235,Pu,heavy_A_ge_121,1781.036776,0.0205155,258.576390,1999.842725,258.576390,1999.842725,86.19213,666.61424,0.048394357,0.37428438,1,1,0.00023802057,3.077567e-05
95,140,235,Am,heavy_A_ge_121,1777.812177,0.052781,261.680927,1999.843207,261.680927,1999.843207,87.226976,666.6144,0.049064224,0.37496335,1,1,0.00060509951,7.9177707e-05
96,139,235,Cm,heavy_A_ge_121,1773.545000,0,265.820340,1999.841324,265.820340,1999.841324,88.60678,666.61377,0.049960266,0.37586516,1,1,0,0
97,138,235,Bk,heavy_A_ge_121,1768.140000,0.47,270.999246,1999.841693,270.999246,1999.841693,90.333082,666.6139,0.051089327,0.37701421,1,1,0.0052029665,0.00070505581
89,147,236,Ac,heavy_A_ge_121,1783.981183,0.0381848,263.129853,2008.747339,263.129853,2008.747339,87.709951,669.58245,0.049165289,0.37533044,1,1,0.00043535311,5.7027779e-05
90,146,236,Th,heavy_A_ge_121,1788.164637,0.0139712,259.257978,2008.748105,259.257978,2008.748105,86.419326,669.5827,0.048328506,0.37445249,1,1,0.00016166754,2.0865533e-05
91,145,236,Pa,heavy_A_ge_121,1788.303523,0.0139712,259.328964,2008.747212,259.328964,2008.747212,86.442988,669.5824,0.048337985,0.37442324,1,1,0.00016162329,2.0865542e-05
92,144,236,U,heavy_A_ge_121,1790.410554,0.0011092,272.106402,2021.906465,272.106402,2021.906465,90.702134,673.96882,0.050659964,0.37643256,1,1,1.222904e-05,1.6457735e-06
93,143,236,Np,heavy_A_ge_121,1788.694693,0.0504096,259.662191,2008.747217,259.662191,2008.747217,86.554064,669.58241,0.048389512,0.37434136,1,1,0.00058240593,7.5285132e-05
94,142,236,Pu,heavy_A_ge_121,1788.388931,0.0018172,259.923587,2008.747269,259.923587,2008.747269,86.641196,669.58242,0.048446506,0.37440537,1,1,2.0973856e-05,2.7139303e-06
95,141,236,Am,heavy_A_ge_121,1784.396000,0.236,264.128681,2008.746499,264.128681,2008.746499,88.042894,669.58217,0.049340446,0.37524303,1,1,0.0026805116,0.00035245861
96,140,236,Cm,heavy_A_ge_121,1781.872924,0.0176292,266.458387,2008.747869,266.458387,2008.747869,88.819462,669.58262,0.049846126,0.37577462,1,1,0.00019848353,2.632864e-05
97,139,236,Bk,heavy_A_ge_121,1775.428000,0.472,272.731026,2008.747651,272.731026,2008.747651,90.910342,669.58255,0.051204747,0.37713867,1,1,0.0051919285,0.00070491682
89,148,237,Ac,heavy_A_ge_121,1789.350000,0.474,266.308182,2017.651190,266.308182,2017.651190,88.769394,672.5504,0.049609855,0.37586297,1,1,0.0053396782,0.0007047799
90,147,237,Th,heavy_A_ge_121,1792.536062,0.0158316,263.558150,2017.650522,263.558150,2017.650522,87.852717,672.55017,0.049010292,0.37519478,1,1,0.00018020615,2.3539656e-05
91,146,237,Pa,heavy_A_ge_121,1794.181174,0.013035,261.839569,2017.651522,261.839569,2017.651522,87.279856,672.55051,0.048646066,0.37485094,1,1,0.00014934718,1.9381444e-05
92,145,237,U,heavy_A_ge_121,1795.536316,0.0012087,261.148905,2017.650657,261.148905,2017.650657,87.049635,672.55022,0.048481133,0.37456787,1,1,1.3885182e-05,1.7971892e-06
93,144,237,Np,heavy_A_ge_121,1795.272512,0.0011139,261.490037,2017.651806,261.490037,2017.651806,87.163346,672.5506,0.048551596,0.37462313,1,1,1.2779454e-05,1.6562323e-06
94,143,237,Pu,heavy_A_ge_121,1794.270096,0.0017064,262.859810,2017.651814,262.859810,2017.651814,87.619937,672.5506,0.048833192,0.37483242,1,1,1.947502e-05,2.5372068e-06
95,142,237,Am,heavy_A_ge_121,1791.957000,0,265.259745,2017.652200,265.259745,2017.652200,88.419915,672.55073,0.049342654,0.37531633,1,1,0,0
96,141,237,Cm,heavy_A_ge_121,1788.549912,0.0743943,268.687418,2017.650542,268.687418,2017.650542,89.562473,672.55018,0.050075467,0.37603098,1,1,0.00083064143,0.00011061524
97,140,237,Bk,heavy_A_ge_121,1783.899000,0.237,273.147217,2017.651228,273.147217,2017.651228,91.049072,672.55041,0.051039365,0.37701148,1,1,0.0026029919,0.00035238994
98,139,237,Cf,heavy_A_ge_121,1778.294116,0.0973359,278.635515,2017.650630,278.635515,2017.650630,92.878505,672.55021,0.05222899,0.37819965,1,1,0.0010479917,0.00014472659
90,148,238,Th,heavy_A_ge_121,1798.090000,0.238,266.528727,2026.555098,266.528727,2026.555098,88.842909,675.51837,0.049409601,0.37568663,1,1,0.0026788857,0.00035232203
91,147,238,Pa,heavy_A_ge_121,1798.886086,0.015827,265.924383,2026.554159,265.924383,2026.554159,88.641461,675.51805,0.04927575,0.37552019,1,1,0.00017855076,2.3429426e-05
92,146,238,U,heavy_A_ge_121,1801.690036,0.0014994,279.376893,2040.945029,279.376893,2040.945029,93.125631,680.31501,0.051687931,0.37759825,1,1,1.6100831e-05,2.203979e-06
93,145,238,Np,heavy_A_ge_121,1800.760836,0.0011424,264.898405,2026.555461,264.898405,2026.555461,88.299468,675.51849,0.049034534,0.37512949,1,1,1.293779e-05,1.6911454e-06
94,144,238,Pu,heavy_A_ge_121,1801.269942,0.0011424,282.193944,2042.562132,282.193944,2042.562132,94.064648,680.85404,0.052221294,0.37798557,1,1,1.2144839e-05,1.6778927e-06
95,143,238,Am,heavy_A_ge_121,1798.229301,0.058905,267.974318,2026.554258,267.974318,2026.554258,89.324773,675.51809,0.049673739,0.37565737,1,1,0.00065944752,8.7199738e-05
96,142,238,Cm,heavy_A_ge_121,1796.423191,0.0122332,269.602802,2026.554419,269.602802,2026.554419,89.867601,675.51814,0.050025852,0.37603508,1,1,0.0001361247,1.8109358e-05
97,141,238,Bk,heavy_A_ge_121,1790.950000,0.238,275.155392,2026.553821,275.155392,2026.553821,91.718464,675.51794,0.051212186,0.37718414,1,1,0.0025948974,0.00035232225
98,140,238,Cf,heavy_A_ge_121,1787.142000,0.238,278.836807,2026.554715,278.836807,2026.554715,92.945602,675.51824,0.052007956,0.377988,1,1,0.0025606376,0.00035232209
90,149,239,Th,heavy_A_ge_121,1802.060000,0.478,271.065243,2035.457045,271.065243,2035.457045,90.355081,678.48568,0.050139885,0.3765056,1,1,0.0052902393,0.00070451008
91,148,239,Pa,heavy_A_ge_121,1804.450000,0.239,268.681710,2035.456799,268.681710,2035.456799,89.56057,678.4856,0.049633168,0.37600687,1,1,0.0026685851,0.00035225508
92,147,239,U,heavy_A_ge_121,1806.496414,0.0015057,267.321102,2035.457033,267.321102,2035.457033,89.107034,678.48568,0.049325885,0.37558097,1,1,1.6897656e-05,2.2192068e-06
93,146,239,Np,heavy_A_ge_121,1806.975752,0.0013145,266.983514,2035.457841,266.983514,2035.457841,88.994505,678.48595,0.049250525,0.37548149,1,1,1.4770575e-05,1.937402e-06
94,145,239,Pu,heavy_A_ge_121,1806.916169,0.0011233,286.253352,2052.257046,286.253352,2052.257046,95.417784,684.08568,0.052806979,0.37859293,1,1,1.1772439e-05,1.6420458e-06
95,144,239,Am,heavy_A_ge_121,1805.331695,0.0019837,269.372710,2035.456496,269.372710,2035.456496,89.790903,678.4855,0.049736513,0.37582318,1,1,2.2092438e-05,2.9237176e-06
96,143,239,Cm,heavy_A_ge_121,1802.792750,0.1500681,272.101657,2035.456503,272.101657,2035.456503,90.700552,678.4855,0.050311137,0.37635247,1,1,0.0016545445,0.000221181
97,142,239,Bk,heavy_A_ge_121,1798.953000,0.239,275.853374,2035.456837,275.853374,2035.456837,91.951125,678.48561,0.051113689,0.37715583,1,1,0.0025992069,0.00035225507
98,141,239,Cf,heavy_A_ge_121,1794.173000,0.239,280.627871,2035.457505,280.627871,2035.457505,93.542624,678.48584,0.052136903,0.37816077,1,1,0.002554985,0.00035225496
99,140,239,Es,heavy_A_ge_121,1787.959000,0.239,286.423212,2035.456572,286.423212,2035.456572,95.474404,678.48552,0.053398542,0.37947488,1,1,0.0025032887,0.00035225512
91,149,240,Pa,heavy_A_ge_121,1808.880000,0.24,273.005166,2044.358834,273.005166,2044.358834,91.001722,681.45294,0.050308324,0.37672645,1,1,0.0026373127,0.00035218866
92,148,240,U,heavy_A_ge_121,1812.424920,0.002544,269.869478,2044.358769,269.869478,2044.358769,89.956493,681.45292,0.049633224,0.3759896,1,1,2.8280338e-05,3.7331999e-06
93,147,240,Np,heavy_A_ge_121,1812.041832,0.01704,270.638529,2044.357957,270.638529,2044.357957,90.212843,681.45265,0.049785188,0.37606894,1,1,0.00018888663,2.5005406e-05
94,146,240,Pu,heavy_A_ge_121,1813.450392,0.001104,287.285690,2060.408886,287.285690,2060.408886,95.761897,686.80296,0.052806461,0.37872718,1,1,1.1528594e-05,1.6074479e-06
95,145,240,Am,heavy_A_ge_121,1811.283264,0.013824,272.347426,2044.357329,272.347426,2044.357329,90.782475,681.45244,0.050120529,0.37622632,1,1,0.00015227609,2.0286082e-05
96,144,240,Cm,heavy_A_ge_121,1810.286808,0.001896,273.287350,2044.357592,273.287350,2044.357592,91.095783,681.45253,0.050321188,0.37643346,1,1,2.0813258e-05,2.7822921e-06
97,143,240,Bk,heavy_A_ge_121,1805.520000,0.24,278.133786,2044.358881,278.133786,2044.358881,92.711262,681.45296,0.051348787,0.37742753,1,1,0.0025886823,0.00035218865
98,142,240,Cf,heavy_A_ge_121,1802.457600,0.018024,281.111057,2044.358849,281.111057,2044.358849,93.703686,681.45295,0.051986624,0.37806878,1,1,0.00019235103,2.6449368e-05
99,141,240,Es,heavy_A_ge_121,1795.440000,0.48,287.993270,2044.358274,287.993270,2044.358274,95.997757,681.45276,0.053467538,0.37954638,1,1,0.0050001168,0.00070437751
91,150,241,Pa,heavy_A_ge_121,1814.248000,0.241,276.003003,2053.259696,276.003003,2053.259696,92.001001,684.4199,0.050710267,0.37724716,1,1,0.0026195367,0.00035212302
92,149,241,U,heavy_A_ge_121,1816.899000,0.241,273.980854,2053.258615,273.980854,2053.258615,91.326951,684.41954,0.050265288,0.37669652,1,1,0.0026388705,0.0003521232
93,148,241,Np,heavy_A_ge_121,1818.114267,0.100015,272.975337,2053.258941,272.975337,2053.258941,90.991779,684.41965,0.050047338,0.37644479,1,1,0.0010991652,0.00014613111
94,147,241,Pu,heavy_A_ge_121,1818.691920,0.0011086,292.533163,2070.950183,292.533163,2070.950183,97.511054,690.31673,0.053616038,0.37956771,1,1,1.1368967e-05,1.6059295e-06
95,146,241,Am,heavy_A_ge_121,1817.930359,0.0011086,284.531346,2062.787228,284.531346,2062.787228,94.843782,687.59574,0.052171296,0.37822997,1,1,1.1688695e-05,1.6122846e-06
96,145,241,Cm,heavy_A_ge_121,1816.380561,0.0016147,276.049595,2053.259370,276.049595,2053.259370,92.016532,684.41979,0.05065928,0.37680418,1,1,1.7547934e-05,2.3592246e-06
97,144,241,Bk,heavy_A_ge_121,1813.284000,0.241,279.103809,2053.258523,279.103809,2053.258523,93.034603,684.41951,0.051307243,0.3774475,1,1,0.002590434,0.00035212322
98,143,241,Cf,heavy_A_ge_121,1809.187000,0.241,283.175762,2053.260188,283.175762,2053.260188,94.391921,684.42006,0.052173667,0.37830255,1,1,0.0025531846,0.00035212293
99,142,241,Es,heavy_A_ge_121,1803.885000,0.241,288.259891,2053.258803,288.259891,2053.258803,96.08663,684.4196,0.053266494,0.37941421,1,1,0.0025081533,0.00035212317
100,141,241,Fm,heavy_A_ge_121,1797.619000,0.241,294.359985,2053.258157,294.359985,2053.258157,98.119995,684.41939,0.05458331,0.38073662,1,1,0.0024561762,0.00035212328
92,150,242,U,heavy_A_ge_121,1822.744000,0.242,276.773411,2062.159930,276.773411,2062.159930,92.257804,687.38664,0.050614789,0.37711639,1,1,0.0026230843,0.00035205805
93,149,242,Np,heavy_A_ge_121,1823.083816,0.200013,276.875379,2062.160092,276.875379,2062.160092,92.291793,687.3867,0.050623999,0.37704613,1,1,0.0021671808,0.00029097595
